ping_time,target_hostname,target_label,sent,rcvd,loss_pct,rtt_min,rtt_avg,rtt_max,measurement_id
2026-06-10T11:25:07+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:26:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:26:58+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:28:10+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:29:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:30:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:31:10+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:32:03+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:32:57+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:34:08+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:35:11+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:36:08+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:36:58+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:38:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:38:58+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:40:00+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:41:00+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:42:07+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:43:11+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:44:03+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:45:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:45:59+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:47:11+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:48:06+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:49:04+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:49:58+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:51:11+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:52:07+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:53:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:54:00+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:55:00+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:55:58+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:57:06+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:58:02+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:58:57+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:00:00+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:01:01+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:01:59+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:03:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:04:04+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:05:10+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:06:01+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:06:58+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:08:03+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:08:57+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:09:57+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:10:57+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:12:02+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:13:08+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:14:07+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:15:07+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:16:05+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:17:10+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:18:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:19:02+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:19:59+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:21:10+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T12:21:58+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
