trace_id,hop,hop_ip,rtt_ms,hop_asn,hop_prefix,hop_country,hop_asn_name,is_private,is_timeout
8084,1,192.168.1.1,0.608,,,,RFC1918,True,False
8084,2,203.101.189.254,2.104,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8084,3,192.168.72.113,4.105,,,,RFC1918,True,False
8084,4,192.168.51.2,2.984,,,,RFC1918,True,False
8084,5,202.163.97.213,23.506,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8084,6,192.168.248.205,23.707,,,,RFC1918,True,False
8084,7,192.168.200.22,24.03,,,,RFC1918,True,False
8084,8,103.213.109.251,25.162,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8084,9,104.16.219.243,24.546,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
8155,1,192.168.1.1,0.8,,,,RFC1918,True,False
8155,2,203.101.189.254,2.292,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8155,3,192.168.72.113,3.883,,,,RFC1918,True,False
8155,4,192.168.51.2,3.804,,,,RFC1918,True,False
8155,5,202.163.97.213,23.678,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8155,6,192.168.248.205,23.935,,,,RFC1918,True,False
8155,7,192.168.200.22,24.945,,,,RFC1918,True,False
8155,8,103.213.109.251,24.923,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8155,9,104.16.219.243,24.287,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
8225,1,192.168.1.1,0.68,,,,RFC1918,True,False
8225,2,203.101.189.254,1.735,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8225,3,192.168.72.113,3.656,,,,RFC1918,True,False
8225,4,192.168.51.2,3.813,,,,RFC1918,True,False
8225,5,202.163.97.213,23.936,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8225,6,192.168.248.205,24.168,,,,RFC1918,True,False
8225,7,192.168.200.22,24.714,,,,RFC1918,True,False
8225,8,103.213.109.251,24.68,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8225,9,104.16.219.243,24.425,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
8294,1,192.168.1.1,0.651,,,,RFC1918,True,False
8294,2,203.101.189.254,1.328,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8294,3,192.168.72.113,3.772,,,,RFC1918,True,False
8294,4,192.168.51.2,3.69,,,,RFC1918,True,False
8294,5,202.163.97.213,25.941,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8294,6,192.168.248.205,23.791,,,,RFC1918,True,False
8294,7,192.168.200.22,23.644,,,,RFC1918,True,False
8294,8,103.213.109.251,25.356,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8294,9,104.16.219.243,24.515,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
8364,1,192.168.1.1,0.62,,,,RFC1918,True,False
8364,2,203.101.189.254,2.021,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8364,3,192.168.72.113,3.714,,,,RFC1918,True,False
8364,4,192.168.51.2,3.777,,,,RFC1918,True,False
8364,5,202.163.97.213,23.626,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8364,6,192.168.248.205,29.566,,,,RFC1918,True,False
8364,7,192.168.200.22,23.991,,,,RFC1918,True,False
8364,8,103.213.109.251,25.201,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8364,9,104.16.219.243,24.53,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
8434,1,192.168.1.1,0.638,,,,RFC1918,True,False
8434,2,203.101.189.254,1.894,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8434,3,192.168.72.113,3.816,,,,RFC1918,True,False
8434,4,192.168.51.2,3.856,,,,RFC1918,True,False
8434,5,202.163.97.213,24.293,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8434,6,192.168.248.205,24.075,,,,RFC1918,True,False
8434,7,192.168.200.22,24.03,,,,RFC1918,True,False
8434,8,103.213.109.251,25.284,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8434,9,104.16.219.243,24.537,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
8504,1,192.168.1.1,0.654,,,,RFC1918,True,False
8504,2,203.101.189.254,2.051,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8504,3,192.168.72.113,3.51,,,,RFC1918,True,False
8504,4,192.168.51.2,3.582,,,,RFC1918,True,False
8504,5,202.163.97.213,23.572,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8504,6,192.168.248.205,24.842,,,,RFC1918,True,False
8504,7,192.168.200.22,24.34,,,,RFC1918,True,False
8504,8,103.213.109.251,25.224,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8504,9,104.16.219.243,24.426,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
8575,1,192.168.1.1,0.695,,,,RFC1918,True,False
8575,2,203.101.189.254,2.03,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8575,3,192.168.72.113,3.869,,,,RFC1918,True,False
8575,4,192.168.51.2,3.576,,,,RFC1918,True,False
8575,5,202.163.97.213,23.89,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8575,6,192.168.248.205,23.988,,,,RFC1918,True,False
8575,7,192.168.200.22,24.126,,,,RFC1918,True,False
8575,8,103.213.109.251,25.061,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8575,9,104.16.219.243,24.388,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
8644,1,192.168.1.1,0.665,,,,RFC1918,True,False
8644,2,203.101.189.254,1.973,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8644,3,192.168.72.113,3.668,,,,RFC1918,True,False
8644,4,192.168.51.2,3.685,,,,RFC1918,True,False
8644,5,202.163.97.213,23.769,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8644,6,192.168.248.205,25.229,,,,RFC1918,True,False
8644,7,192.168.200.22,23.89,,,,RFC1918,True,False
8644,8,103.213.109.251,25.155,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8644,9,104.16.219.243,24.519,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
8714,1,192.168.1.1,0.682,,,,RFC1918,True,False
8714,2,203.101.189.254,2.094,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8714,3,192.168.72.113,3.797,,,,RFC1918,True,False
8714,4,192.168.51.2,3.519,,,,RFC1918,True,False
8714,5,202.163.97.213,23.497,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8714,6,192.168.248.205,25.532,,,,RFC1918,True,False
8714,7,192.168.200.22,23.994,,,,RFC1918,True,False
8714,8,103.213.109.251,24.964,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8714,9,104.16.219.243,24.51,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
8784,1,192.168.1.1,0.644,,,,RFC1918,True,False
8784,2,203.101.189.254,2.011,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8784,3,192.168.72.113,3.817,,,,RFC1918,True,False
8784,4,192.168.51.2,3.623,,,,RFC1918,True,False
8784,5,202.163.97.213,23.855,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8784,6,192.168.248.205,24.049,,,,RFC1918,True,False
8784,7,192.168.200.22,24.07,,,,RFC1918,True,False
8784,8,103.213.109.251,25.149,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8784,9,104.16.219.243,24.47,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
8855,1,192.168.1.1,0.758,,,,RFC1918,True,False
8855,2,203.101.189.254,2.056,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8855,3,192.168.72.113,3.731,,,,RFC1918,True,False
8855,4,192.168.51.2,3.524,,,,RFC1918,True,False
8855,5,202.163.97.213,23.748,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8855,6,192.168.248.205,25.299,,,,RFC1918,True,False
8855,7,192.168.200.22,24.044,,,,RFC1918,True,False
8855,8,103.213.109.251,25.09,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8855,9,104.16.219.243,24.369,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
8923,1,192.168.1.1,0.653,,,,RFC1918,True,False
8923,2,203.101.189.254,2.094,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8923,3,192.168.72.113,5.058,,,,RFC1918,True,False
8923,4,192.168.51.2,3.664,,,,RFC1918,True,False
8923,5,202.163.97.213,23.915,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8923,6,192.168.248.205,24.106,,,,RFC1918,True,False
8923,7,192.168.200.22,24.049,,,,RFC1918,True,False
8923,8,103.213.109.251,25.183,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8923,9,104.16.219.243,24.518,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
8994,1,192.168.1.1,0.803,,,,RFC1918,True,False
8994,2,203.101.189.254,2.119,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8994,3,192.168.72.113,3.858,,,,RFC1918,True,False
8994,4,192.168.51.2,4.056,,,,RFC1918,True,False
8994,5,202.163.97.213,24.142,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8994,6,192.168.248.205,23.868,,,,RFC1918,True,False
8994,7,192.168.200.22,23.976,,,,RFC1918,True,False
8994,8,103.213.109.251,25.068,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
8994,9,104.16.219.243,24.406,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9064,1,192.168.1.1,0.63,,,,RFC1918,True,False
9064,2,203.101.189.254,2.067,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9064,3,192.168.72.113,3.809,,,,RFC1918,True,False
9064,4,192.168.51.2,3.686,,,,RFC1918,True,False
9064,5,202.163.97.213,23.62,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9064,6,192.168.248.205,24.075,,,,RFC1918,True,False
9064,7,192.168.200.22,24.061,,,,RFC1918,True,False
9064,8,103.213.109.251,24.99,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9064,9,104.16.219.243,24.494,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9134,1,192.168.1.1,0.724,,,,RFC1918,True,False
9134,2,203.101.189.254,2.145,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9134,3,192.168.72.113,3.541,,,,RFC1918,True,False
9134,4,192.168.51.2,3.673,,,,RFC1918,True,False
9134,5,202.163.97.213,23.722,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9134,6,192.168.248.205,24.089,,,,RFC1918,True,False
9134,7,192.168.200.22,24.176,,,,RFC1918,True,False
9134,8,103.213.109.251,24.755,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9134,9,104.16.219.243,24.342,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9205,1,192.168.1.1,0.599,,,,RFC1918,True,False
9205,2,203.101.189.254,1.996,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9205,3,192.168.72.113,3.939,,,,RFC1918,True,False
9205,4,192.168.51.2,3.727,,,,RFC1918,True,False
9205,5,202.163.97.213,23.836,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9205,6,192.168.248.205,23.812,,,,RFC1918,True,False
9205,7,192.168.200.22,24.115,,,,RFC1918,True,False
9205,8,103.213.109.251,25.015,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9205,9,104.16.219.243,24.364,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9274,1,192.168.1.1,0.603,,,,RFC1918,True,False
9274,2,203.101.189.254,2.075,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9274,3,192.168.72.113,3.566,,,,RFC1918,True,False
9274,4,192.168.51.2,3.652,,,,RFC1918,True,False
9274,5,202.163.97.213,23.853,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9274,6,192.168.248.205,23.959,,,,RFC1918,True,False
9274,7,192.168.200.22,24.075,,,,RFC1918,True,False
9274,8,103.213.109.251,25.16,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9274,9,104.16.219.243,24.412,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9345,1,192.168.1.1,0.616,,,,RFC1918,True,False
9345,2,203.101.189.254,2.033,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9345,3,192.168.72.113,3.713,,,,RFC1918,True,False
9345,4,192.168.51.2,3.743,,,,RFC1918,True,False
9345,5,202.163.97.213,23.648,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9345,6,192.168.248.205,23.837,,,,RFC1918,True,False
9345,7,192.168.200.22,23.611,,,,RFC1918,True,False
9345,8,103.213.109.251,25.106,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9345,9,104.16.219.243,24.334,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9415,1,192.168.1.1,0.705,,,,RFC1918,True,False
9415,2,203.101.189.254,2.062,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9415,3,192.168.72.113,3.793,,,,RFC1918,True,False
9415,4,192.168.51.2,3.788,,,,RFC1918,True,False
9415,5,202.163.97.213,23.973,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9415,6,192.168.248.205,24.134,,,,RFC1918,True,False
9415,7,192.168.200.22,23.605,,,,RFC1918,True,False
9415,8,103.213.109.251,25.495,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9415,9,104.16.219.243,24.39,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9485,1,192.168.1.1,0.65,,,,RFC1918,True,False
9485,2,203.101.189.254,1.771,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9485,3,192.168.72.113,3.473,,,,RFC1918,True,False
9485,4,192.168.51.2,3.581,,,,RFC1918,True,False
9485,5,202.163.97.213,23.579,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9485,6,192.168.248.205,23.975,,,,RFC1918,True,False
9485,7,192.168.200.22,23.502,,,,RFC1918,True,False
9485,8,103.213.109.251,25.054,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9485,9,104.16.219.243,24.583,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9555,1,192.168.1.1,0.687,,,,RFC1918,True,False
9555,2,203.101.189.254,2.054,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9555,3,192.168.72.113,3.44,,,,RFC1918,True,False
9555,4,192.168.51.2,3.655,,,,RFC1918,True,False
9555,5,202.163.97.213,23.694,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9555,6,192.168.248.205,27.11,,,,RFC1918,True,False
9555,7,192.168.200.22,23.616,,,,RFC1918,True,False
9555,8,103.213.109.251,25.404,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9555,9,104.16.219.243,24.479,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9625,1,192.168.1.1,0.561,,,,RFC1918,True,False
9625,2,203.101.189.254,1.89,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9625,3,192.168.72.113,3.48,,,,RFC1918,True,False
9625,4,192.168.51.2,3.492,,,,RFC1918,True,False
9625,5,202.163.97.213,24.006,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9625,6,192.168.248.205,24.029,,,,RFC1918,True,False
9625,7,192.168.200.22,23.6,,,,RFC1918,True,False
9625,8,103.213.109.251,25.088,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9625,9,104.16.219.243,24.31,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9695,1,192.168.1.1,0.666,,,,RFC1918,True,False
9695,2,203.101.189.254,1.691,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9695,3,192.168.72.113,5.213,,,,RFC1918,True,False
9695,4,192.168.51.2,3.134,,,,RFC1918,True,False
9695,5,202.163.97.213,23.56,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9695,6,192.168.248.205,23.767,,,,RFC1918,True,False
9695,7,192.168.200.22,23.543,,,,RFC1918,True,False
9695,8,103.213.109.251,24.917,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9695,9,104.16.219.243,24.438,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9764,1,192.168.1.1,0.66,,,,RFC1918,True,False
9764,2,203.101.189.254,2.084,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9764,3,192.168.72.113,3.596,,,,RFC1918,True,False
9764,4,192.168.51.2,3.62,,,,RFC1918,True,False
9764,5,202.163.97.213,23.796,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9764,6,192.168.248.205,23.815,,,,RFC1918,True,False
9764,7,192.168.200.22,24.368,,,,RFC1918,True,False
9764,8,103.213.109.251,25.58,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9764,9,104.16.219.243,24.154,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9835,1,192.168.1.1,0.638,,,,RFC1918,True,False
9835,2,203.101.189.254,1.954,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9835,3,192.168.72.113,3.723,,,,RFC1918,True,False
9835,4,192.168.51.2,3.633,,,,RFC1918,True,False
9835,5,202.163.97.213,25.836,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9835,6,192.168.248.205,24.691,,,,RFC1918,True,False
9835,7,192.168.200.22,24.454,,,,RFC1918,True,False
9835,8,103.213.109.251,24.887,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9835,9,104.16.219.243,24.387,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9904,1,192.168.1.1,0.675,,,,RFC1918,True,False
9904,2,203.101.189.254,1.958,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9904,3,192.168.72.113,3.714,,,,RFC1918,True,False
9904,4,192.168.51.2,3.662,,,,RFC1918,True,False
9904,5,202.163.97.213,23.693,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9904,6,192.168.248.205,23.794,,,,RFC1918,True,False
9904,7,192.168.200.22,24.389,,,,RFC1918,True,False
9904,8,103.213.109.251,25.04,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9904,9,104.16.219.243,24.377,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
9974,1,192.168.1.1,0.658,,,,RFC1918,True,False
9974,2,203.101.189.254,1.881,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9974,3,192.168.72.113,3.59,,,,RFC1918,True,False
9974,4,192.168.51.2,3.712,,,,RFC1918,True,False
9974,5,202.163.97.213,23.854,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9974,6,192.168.248.205,24.001,,,,RFC1918,True,False
9974,7,192.168.200.22,24.326,,,,RFC1918,True,False
9974,8,103.213.109.251,24.866,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
9974,9,104.16.219.243,24.305,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
10045,1,192.168.1.1,0.65,,,,RFC1918,True,False
10045,2,203.101.189.254,1.843,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
10045,3,192.168.72.113,3.545,,,,RFC1918,True,False
10045,4,192.168.51.2,3.698,,,,RFC1918,True,False
10045,5,202.163.97.213,23.721,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
10045,6,192.168.248.205,24.141,,,,RFC1918,True,False
10045,7,192.168.200.22,24.543,,,,RFC1918,True,False
10045,8,103.213.109.251,24.849,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
10045,9,104.16.219.243,24.267,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
10115,1,192.168.1.1,0.618,,,,RFC1918,True,False
10115,2,203.101.189.254,2.08,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
10115,3,192.168.72.113,3.95,,,,RFC1918,True,False
10115,4,192.168.51.2,3.633,,,,RFC1918,True,False
10115,5,202.163.97.213,23.609,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
10115,6,192.168.248.205,23.97,,,,RFC1918,True,False
10115,7,192.168.200.22,24.379,,,,RFC1918,True,False
10115,8,103.213.109.251,25.035,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
10115,9,104.16.219.243,24.407,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
10185,1,192.168.1.1,0.632,,,,RFC1918,True,False
10185,2,203.101.189.254,2.087,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
10185,3,192.168.72.113,3.718,,,,RFC1918,True,False
10185,4,192.168.51.2,3.815,,,,RFC1918,True,False
10185,5,202.163.97.213,23.799,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
10185,6,192.168.248.205,24.06,,,,RFC1918,True,False
10185,7,192.168.200.22,24.471,,,,RFC1918,True,False
10185,8,103.213.109.251,25.171,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
10185,9,104.16.219.243,24.476,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
10254,1,192.168.1.1,0.758,,,,RFC1918,True,False
10254,2,203.101.189.254,2.055,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
10254,3,192.168.72.113,3.632,,,,RFC1918,True,False
10254,4,192.168.51.2,3.732,,,,RFC1918,True,False
10254,5,202.163.97.213,23.685,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
10254,6,192.168.248.205,23.842,,,,RFC1918,True,False
10254,7,192.168.200.22,24.55,,,,RFC1918,True,False
10254,8,103.213.109.251,25.011,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
10254,9,104.16.219.243,24.435,13335.0,104.16.208.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
10325,1,192.168.1.1,0.653,,,,RFC1918,True,False
10325,2,203.101.189.254,2.025,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
