trace_id,trace_time,probe_id,site_id,probe_asn_measured,target_ip,target_asn,target_asn_name,target_country,dest_rtt_ms,total_hops,timeout_hops,asns_in_path,countries_in_path,dest_location,location_via,destination_responded,measurement_id
2537,2026-06-14T22:15:01+00:00,62224,1,38193,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.783,3,5,45102,US,"Singapore, North West, SG",server IP,True,180055878
2538,2026-06-14T22:15:02+00:00,1015679,3,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,6,6,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055854
2539,2026-06-14T22:15:03+00:00,1016143,10,9541,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,4.104,7,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055875
2540,2026-06-14T22:15:06+00:00,1016126,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,274.945,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055870
2541,2026-06-14T22:15:09+00:00,1016126,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,9,6,17557 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
2542,2026-06-14T22:15:11+00:00,62224,4,38193,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.15,3,5,13335,US,,,True,180055870
2543,2026-06-14T22:15:12+00:00,7613,2,152605,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,19.224,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055865
2544,2026-06-14T22:15:12+00:00,60223,1,23674,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.851,9,7,7473 > 4845 > 45102,SG > US,"Singapore, North West, SG",server IP,True,180055878
2545,2026-06-14T22:15:12+00:00,60223,4,23674,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.88,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055870
2546,2026-06-14T22:15:18+00:00,1016126,7,17557,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.787,13,2,17557 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
2547,2026-06-14T22:15:20+00:00,1015679,4,136174,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,96.099,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
2548,2026-06-14T22:15:20+00:00,1015679,7,136174,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,229.484,15,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
2549,2026-06-14T22:15:32+00:00,1016143,8,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,110.742,12,0,1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
2550,2026-06-14T22:15:34+00:00,1016036,6,9541,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.362,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055868
2551,2026-06-14T22:15:38+00:00,1016143,6,9541,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,4.801,7,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055868
2552,2026-06-14T22:15:39+00:00,1016036,8,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,140.311,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
2553,2026-06-14T22:16:14+00:00,1016036,4,9541,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.502,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055870
2554,2026-06-14T22:16:22+00:00,7613,8,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,140.628,13,0,152605 > 38193 > 174 > 1299 > 20773 > 30148,PK > US > SE > DE,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
2555,2026-06-14T22:16:22+00:00,1016143,4,9541,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,4.136,7,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055870
2556,2026-06-14T22:16:25+00:00,1015679,10,136174,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,95.877,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
2557,2026-06-14T22:16:29+00:00,7613,5,152605,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2558,2026-06-14T22:16:33+00:00,1016126,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,274.791,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055875
2559,2026-06-14T22:16:40+00:00,7613,1,152605,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,96.205,5,5,152605 > 38193 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
2560,2026-06-14T22:16:44+00:00,7764,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
2561,2026-06-14T22:25:37+00:00,60223,5,23674,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,6,6,,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2562,2026-06-14T22:25:39+00:00,7613,4,152605,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,94.383,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
2563,2026-06-14T22:25:39+00:00,7764,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,106.902,3,5,17557 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
2564,2026-06-14T22:25:42+00:00,1016126,8,17557,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,206.243,8,0,17557 > 2914 > 30148,PK > SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
2565,2026-06-14T22:25:44+00:00,7613,9,152605,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,171.278,12,1,152605 > 38193 > 174 > 6453 > 139309 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
2566,2026-06-14T22:25:45+00:00,62224,5,38193,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055861
2567,2026-06-14T22:25:47+00:00,7764,7,17557,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,225.611,3,5,17557 > 19551,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055882
2568,2026-06-14T22:25:49+00:00,1016126,9,17557,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,241.912,14,3,17557 > 2914 > 6453 > 139309 > 20940,PK > SG > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
2569,2026-06-14T22:25:51+00:00,1015679,9,136174,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,172.362,13,1,6327 > 38193 > 174 > 6453 > 139309 > 20940,CA > PK > US > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
2570,2026-06-14T22:25:54+00:00,7764,9,17557,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,300.266,3,5,17557 > 20940,PK > NL,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055898
2571,2026-06-14T22:25:54+00:00,1015679,8,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,141.772,14,0,6327 > 38193 > 174 > 1299 > 20773 > 30148,CA > PK > US > SE > DE,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
2572,2026-06-14T22:26:06+00:00,1016036,1,9541,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,179.978,7,5,9541 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
2573,2026-06-14T22:26:10+00:00,1016143,1,9541,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,80.241,8,4,45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
2574,2026-06-14T22:26:11+00:00,1016126,5,17557,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,6,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2575,2026-06-14T22:26:12+00:00,1015679,5,136174,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,5,6,6327 > 38193,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2576,2026-06-14T22:26:12+00:00,1016126,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,281.838,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055865
2577,2026-06-14T22:26:13+00:00,1015679,2,136174,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,19.572,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055865
2578,2026-06-14T22:26:36+00:00,60223,6,23674,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.166,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055868
2579,2026-06-14T22:26:38+00:00,7764,5,17557,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2580,2026-06-14T22:26:40+00:00,62224,6,38193,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.076,3,5,13335,US,,,True,180055868
2581,2026-06-14T22:26:47+00:00,1016143,9,9541,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,153.595,13,3,8529 > 6939 > 20940,PK > AE > US > TR > NL,"Istanbul, Istanbul, TR",handoff 185.1.48.74,True,180055898
2582,2026-06-14T22:26:50+00:00,1016036,9,9541,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,175.67,13,5,9541 > 8529 > 6939 > 20940,PK > AE > US > NL,"Istanbul, Istanbul, TR",handoff 184.104.196.46,True,180055898
2583,2026-06-14T22:26:58+00:00,60223,2,23674,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.927,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055865
2584,2026-06-14T22:27:01+00:00,62224,2,38193,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,23.268,3,5,13335,US,,,True,180055865
2585,2026-06-14T22:27:06+00:00,7613,10,152605,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,94.273,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
2586,2026-06-14T22:27:14+00:00,1016143,5,9541,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,7,6,38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2587,2026-06-14T22:27:17+00:00,7613,3,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,5,6,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
2588,2026-06-14T22:27:21+00:00,7764,8,17557,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,110.782,3,5,17557 > 30148,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055894
2589,2026-06-14T22:27:23+00:00,1016036,5,9541,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,8,7,9541 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2590,2026-06-14T22:27:51+00:00,62224,7,38193,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,223.907,3,5,19551,US,,,True,180055882
2591,2026-06-14T22:27:52+00:00,7764,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,21.673,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055868
2592,2026-06-14T22:27:53+00:00,60223,7,23674,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,233.997,18,1,174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
2593,2026-06-14T22:27:59+00:00,62224,10,38193,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.917,3,5,13335,US,,,True,180055875
2594,2026-06-14T22:28:00+00:00,7764,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,143.415,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055870
2595,2026-06-14T22:28:04+00:00,60223,10,23674,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.981,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2596,2026-06-14T22:28:33+00:00,7764,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,133.509,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055865
2597,2026-06-14T22:28:35+00:00,62224,3,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055854
2598,2026-06-14T22:28:42+00:00,1015679,1,136174,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,100.821,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2599,2026-06-14T22:28:42+00:00,1016126,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,116.473,9,5,17557 > 7473 > 4845 > 45102,PK > SG > US,"Singapore, North West, SG",server IP,True,180055878
2600,2026-06-14T22:28:43+00:00,60223,3,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,6,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
2601,2026-06-14T22:28:47+00:00,1016143,3,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,10,6,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
2602,2026-06-14T22:28:53+00:00,1016036,3,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,7,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
2603,2026-06-14T22:29:01+00:00,60223,8,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,196.855,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
2604,2026-06-14T22:29:14+00:00,7613,6,152605,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,19.404,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
2605,2026-06-14T22:29:14+00:00,62224,8,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,143.643,3,5,30148,US,,,True,180055894
2606,2026-06-14T22:29:19+00:00,7764,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055875
2607,2026-06-14T22:29:28+00:00,1015679,6,136174,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,19.341,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
2608,2026-06-14T22:29:28+00:00,1016126,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,25.635,7,0,17557 > 13335,PK > US,"Karachi, Sindh, PK",handoff 221.120.200.3,True,180055868
2609,2026-06-14T22:29:47+00:00,7613,7,152605,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,218.903,15,0,152605 > 38193 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
2610,2026-06-14T22:29:47+00:00,1016036,7,9541,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,217.976,13,1,9541 > 1299 > 19551,PK > SE > US,"Ashburn, Virginia, US",handoff 62.115.55.139,True,180055882
2611,2026-06-14T22:29:53+00:00,1016036,10,9541,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.493,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055875
2612,2026-06-14T22:29:54+00:00,1016036,2,9541,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.599,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055865
2613,2026-06-14T22:29:55+00:00,1016143,7,9541,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,203.216,13,0,1299 > 19551,PK > SE > US,"Ashburn, Virginia, US",handoff 62.115.55.139,True,180055882
2614,2026-06-14T22:29:57+00:00,62224,9,38193,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,180.745,3,5,20940,NL,,,True,180055898
2615,2026-06-14T22:29:58+00:00,1016143,2,9541,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,4.847,7,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055865
2616,2026-06-14T22:30:00+00:00,1016143,10,9541,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,4.941,7,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055875
2617,2026-06-14T22:30:03+00:00,60223,9,23674,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,183.681,17,0,174 > 6453 > 139309 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
2618,2026-06-14T22:30:06+00:00,62224,4,38193,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,97.693,3,5,13335,US,,,True,180055870
2619,2026-06-14T22:30:06+00:00,1015679,3,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,6,6,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055854
2620,2026-06-14T22:30:08+00:00,62224,1,38193,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.857,3,5,45102,US,"Singapore, North West, SG",server IP,True,180055878
2621,2026-06-14T22:30:09+00:00,60223,1,23674,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.392,9,7,7473 > 4845 > 45102,SG > US,"Singapore, North West, SG",server IP,True,180055878
2622,2026-06-14T22:30:10+00:00,1016126,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,9,6,17557 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
2623,2026-06-14T22:30:11+00:00,7613,2,152605,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,19.305,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055865
2624,2026-06-14T22:30:11+00:00,60223,4,23674,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.992,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055870
2625,2026-06-14T22:30:13+00:00,1015679,4,136174,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,96.036,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
2626,2026-06-14T22:30:17+00:00,1015679,7,136174,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,229.694,15,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
2627,2026-06-14T22:30:17+00:00,1016126,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,274.649,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055870
2628,2026-06-14T22:30:19+00:00,1016126,7,17557,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.562,13,2,17557 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
2629,2026-06-14T22:30:27+00:00,1016143,8,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,110.707,12,0,1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
2630,2026-06-14T22:30:29+00:00,1016036,6,9541,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.279,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055868
2631,2026-06-14T22:30:32+00:00,1016143,6,9541,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,4.876,7,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055868
2632,2026-06-14T22:30:33+00:00,1016036,8,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,140.17,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
2633,2026-06-14T22:31:11+00:00,1016143,4,9541,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,4.781,7,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055870
2634,2026-06-14T22:31:20+00:00,7613,5,152605,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2635,2026-06-14T22:31:25+00:00,1016036,4,9541,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.466,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055870
2636,2026-06-14T22:31:27+00:00,1015679,10,136174,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,96.02,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
2637,2026-06-14T22:31:28+00:00,7613,8,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,140.573,13,0,152605 > 38193 > 174 > 1299 > 20773 > 30148,PK > US > SE > DE,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
2638,2026-06-14T22:31:29+00:00,1016126,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,271.185,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055875
2639,2026-06-14T22:31:37+00:00,7764,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
2640,2026-06-14T22:31:42+00:00,7613,1,152605,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,96.256,5,5,152605 > 38193 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
2641,2026-06-14T22:40:33+00:00,7764,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,,2,6,17557,PK,"Singapore, North West, SG",server IP,False,180055878
2642,2026-06-14T22:40:35+00:00,7613,4,152605,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,94.437,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
2643,2026-06-14T22:40:40+00:00,62224,5,38193,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055861
