trace_id,trace_time,isp,target_hostname,target_ip,observed_path,bgp_paths_found,validation,partial_type
4736,2026-06-15T05:11:14+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,370,partial,interesting
4741,2026-06-15T05:11:51+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,334,partial,interesting
4744,2026-06-15T05:11:56+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,334,partial,interesting
4745,2026-06-15T05:12:07+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,368,partial,interesting
4758,2026-06-15T05:13:35+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,338,partial,interesting
4770,2026-06-15T05:14:47+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,332,partial,interesting
4777,2026-06-15T05:15:02+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,338,partial,interesting
4781,2026-06-15T05:15:07+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,369,partial,interesting
4784,2026-06-15T05:15:13+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,369,partial,interesting
4792,2026-06-15T05:15:37+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,331,partial,interesting
4796,2026-06-15T05:16:23+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,368,partial,interesting
4797,2026-06-15T05:16:24+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,368,partial,interesting
4803,2026-06-15T05:25:39+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,369,partial,interesting
4806,2026-06-15T05:25:43+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,331,partial,interesting
4813,2026-06-15T05:26:05+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,370,partial,interesting
4821,2026-06-15T05:26:42+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,334,partial,interesting
4822,2026-06-15T05:26:51+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,334,partial,interesting
4825,2026-06-15T05:27:10+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,368,partial,interesting
4837,2026-06-15T05:28:30+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,338,partial,interesting
4857,2026-06-15T05:30:00+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,338,partial,interesting
4859,2026-06-15T05:30:01+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,332,partial,interesting
4861,2026-06-15T05:30:07+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,369,partial,interesting
4866,2026-06-15T05:30:15+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,369,partial,interesting
4871,2026-06-15T05:30:27+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,331,partial,interesting
4876,2026-06-15T05:31:28+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,368,partial,interesting
4879,2026-06-15T05:31:33+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,368,partial,interesting
4881,2026-06-15T05:40:28+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,369,partial,interesting
4888,2026-06-15T05:40:47+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,331,partial,interesting
4894,2026-06-15T05:41:05+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,370,partial,interesting
4901,2026-06-15T05:41:42+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,334,partial,interesting
4902,2026-06-15T05:41:44+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,334,partial,interesting
4905,2026-06-15T05:42:04+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,368,partial,interesting
4919,2026-06-15T05:43:36+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,338,partial,interesting
4932,2026-06-15T05:44:55+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,332,partial,interesting
4940,2026-06-15T05:45:08+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,338,partial,interesting
4943,2026-06-15T05:45:14+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,369,partial,interesting
4945,2026-06-15T05:45:15+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,369,partial,interesting
4950,2026-06-15T05:45:30+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,331,partial,interesting
4956,2026-06-15T05:46:29+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,368,partial,interesting
4957,2026-06-15T05:46:32+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,368,partial,interesting
4961,2026-06-15T05:55:33+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,369,partial,interesting
4967,2026-06-15T05:55:50+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,331,partial,interesting
4977,2026-06-15T05:56:13+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,370,partial,interesting
4981,2026-06-15T05:56:43+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,334,partial,interesting
4982,2026-06-15T05:56:47+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,334,partial,interesting
4986,2026-06-15T05:57:10+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,368,partial,interesting
4998,2026-06-15T05:58:34+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,338,partial,interesting
5015,2026-06-15T05:59:58+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,332,partial,interesting
5021,2026-06-15T06:00:07+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,369,partial,interesting
5022,2026-06-15T06:00:10+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,338,partial,interesting
5025,2026-06-15T06:00:15+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,369,partial,interesting
5032,2026-06-15T06:00:35+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,331,partial,interesting
5037,2026-06-15T06:01:26+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,368,partial,interesting
5038,2026-06-15T06:01:27+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,368,partial,interesting
5044,2026-06-15T06:10:39+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,369,partial,interesting
5048,2026-06-15T06:10:47+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,331,partial,interesting
5056,2026-06-15T06:11:08+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,370,partial,interesting
5061,2026-06-15T06:11:44+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,334,partial,interesting
5062,2026-06-15T06:11:44+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,334,partial,interesting
5067,2026-06-15T06:12:17+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,368,partial,interesting
5078,2026-06-15T06:13:36+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,338,partial,interesting
5096,2026-06-15T06:14:59+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,332,partial,interesting
5098,2026-06-15T06:15:03+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,338,partial,interesting
5103,2026-06-15T06:15:11+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,369,partial,interesting
5104,2026-06-15T06:15:11+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,369,partial,interesting
5111,2026-06-15T06:15:33+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,331,partial,interesting
5116,2026-06-15T06:16:23+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,368,partial,interesting
5118,2026-06-15T06:16:25+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,368,partial,interesting
5121,2026-06-15T06:25:28+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,369,partial,interesting
5127,2026-06-15T06:25:49+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,331,partial,interesting
5135,2026-06-15T06:26:09+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,370,partial,interesting
5141,2026-06-15T06:26:48+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,334,partial,interesting
5142,2026-06-15T06:26:52+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,334,partial,interesting
5145,2026-06-15T06:27:18+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,368,partial,interesting
5157,2026-06-15T06:28:34+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,338,partial,interesting
5171,2026-06-15T06:29:52+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,332,partial,interesting
5178,2026-06-15T06:30:04+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,369,partial,interesting
5180,2026-06-15T06:30:07+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,338,partial,interesting
5184,2026-06-15T06:30:14+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,369,partial,interesting
5189,2026-06-15T06:30:30+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,331,partial,interesting
5195,2026-06-15T06:31:24+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,368,partial,interesting
5198,2026-06-15T06:31:32+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,368,partial,interesting
5202,2026-06-15T06:40:39+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,369,partial,interesting
5205,2026-06-15T06:40:40+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,331,partial,interesting
5208,2026-06-15T06:40:49+00:00,ptcl,nadra.gov.pk,2.19.193.138,17557 > 2914 > 20940,334,partial,interesting
5216,2026-06-15T06:41:14+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,370,partial,interesting
5221,2026-06-15T06:41:49+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,334,partial,interesting
5223,2026-06-15T06:41:53+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,334,partial,interesting
5227,2026-06-15T06:42:16+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,368,partial,interesting
5237,2026-06-15T06:43:32+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,338,partial,interesting
5253,2026-06-15T06:44:57+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,332,partial,interesting
5260,2026-06-15T06:45:07+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,338,partial,interesting
5263,2026-06-15T06:45:14+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,369,partial,interesting
5265,2026-06-15T06:45:16+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,369,partial,interesting
5270,2026-06-15T06:45:32+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,331,partial,interesting
5277,2026-06-15T06:46:25+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,368,partial,interesting
5278,2026-06-15T06:46:29+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,368,partial,interesting
5281,2026-06-15T06:55:34+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,369,partial,interesting
5287,2026-06-15T06:55:47+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,331,partial,interesting
5296,2026-06-15T06:56:13+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,370,partial,interesting
5301,2026-06-15T06:56:42+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,334,partial,interesting
5302,2026-06-15T06:56:51+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,334,partial,interesting
5305,2026-06-15T06:57:07+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,368,partial,interesting
5320,2026-06-15T06:58:42+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,338,partial,interesting
5329,2026-06-15T06:59:47+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,332,partial,interesting
5337,2026-06-15T07:00:00+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
5342,2026-06-15T07:00:09+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
5345,2026-06-15T07:00:16+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
5351,2026-06-15T07:00:37+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
5357,2026-06-15T07:01:31+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
5358,2026-06-15T07:01:31+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
5361,2026-06-15T07:10:26+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
5370,2026-06-15T07:10:53+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
5374,2026-06-15T07:11:10+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
5381,2026-06-15T07:11:47+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
5382,2026-06-15T07:11:50+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
5385,2026-06-15T07:12:05+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
5398,2026-06-15T07:13:40+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
5415,2026-06-15T07:14:57+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
5421,2026-06-15T07:15:11+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
5422,2026-06-15T07:15:12+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
5423,2026-06-15T07:15:13+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
5428,2026-06-15T07:15:26+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
5434,2026-06-15T07:16:19+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
5437,2026-06-15T07:16:31+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
5441,2026-06-15T07:25:33+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
5445,2026-06-15T07:25:42+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
5455,2026-06-15T07:26:08+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
5465,2026-06-15T07:27:08+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
5476,2026-06-15T07:28:29+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
5489,2026-06-15T07:29:48+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
5499,2026-06-15T07:30:05+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
5501,2026-06-15T07:30:11+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
5505,2026-06-15T07:30:12+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
5511,2026-06-15T07:30:39+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
5515,2026-06-15T07:31:21+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
5517,2026-06-15T07:31:26+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
5522,2026-06-15T07:40:36+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
5528,2026-06-15T07:40:49+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
5537,2026-06-15T07:41:18+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
5545,2026-06-15T07:42:09+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
5560,2026-06-15T07:43:41+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
5572,2026-06-15T07:44:54+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
5577,2026-06-15T07:45:03+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
5580,2026-06-15T07:45:05+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
5583,2026-06-15T07:45:10+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
5590,2026-06-15T07:45:34+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
5597,2026-06-15T07:46:24+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
5598,2026-06-15T07:46:27+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
5601,2026-06-15T07:55:34+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
5607,2026-06-15T07:55:44+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
5617,2026-06-15T07:56:19+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
5625,2026-06-15T07:57:07+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
5640,2026-06-15T07:58:43+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
5652,2026-06-15T07:59:56+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
5655,2026-06-15T07:59:59+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
5662,2026-06-15T08:00:08+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,369,partial,interesting
5665,2026-06-15T08:00:13+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,369,partial,interesting
5670,2026-06-15T08:00:34+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,331,partial,interesting
5676,2026-06-15T08:01:19+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,368,partial,interesting
5678,2026-06-15T08:01:29+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,368,partial,interesting
5682,2026-06-15T08:10:35+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,369,partial,interesting
5689,2026-06-15T08:10:48+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,331,partial,interesting
5697,2026-06-15T08:11:12+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,370,partial,interesting
5705,2026-06-15T08:12:10+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,368,partial,interesting
5718,2026-06-15T08:13:36+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,338,partial,interesting
5733,2026-06-15T08:14:52+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,332,partial,interesting
5737,2026-06-15T08:15:03+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,338,partial,interesting
5739,2026-06-15T08:15:05+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,369,partial,interesting
5742,2026-06-15T08:15:09+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,369,partial,interesting
5750,2026-06-15T08:15:32+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,331,partial,interesting
5757,2026-06-15T08:16:27+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,368,partial,interesting
5758,2026-06-15T08:16:30+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,368,partial,interesting
5762,2026-06-15T08:25:32+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,369,partial,interesting
5768,2026-06-15T08:25:48+00:00,ptcl,nadra.gov.pk,2.19.193.138,17557 > 2914 > 20940,334,partial,interesting
5769,2026-06-15T08:25:50+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,331,partial,interesting
5775,2026-06-15T08:26:09+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,370,partial,interesting
5786,2026-06-15T08:27:11+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,368,partial,interesting
5797,2026-06-15T08:28:37+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,338,partial,interesting
5816,2026-06-15T08:30:01+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,332,partial,interesting
5822,2026-06-15T08:30:07+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,338,partial,interesting
5824,2026-06-15T08:30:15+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,369,partial,interesting
5825,2026-06-15T08:30:15+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,369,partial,interesting
5832,2026-06-15T08:30:36+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,331,partial,interesting
5836,2026-06-15T08:31:21+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,368,partial,interesting
