msm_id,target,probe_id,isp,sector,endtime,n_hops,trombone,exit_cc,handoff_isp,foreign_hop_index,as_path
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1783994355,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1783994455,9,False,,,,"[null, null, null, ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1783994493,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, ""9541"", null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1783994556,13,False,,,,"[null, null, null, null, null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1783994635,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1783994598,4,False,,,,"[null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1783994584,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1783994611,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1783997878,10,False,,,,"[null, null, null, null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1783997885,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1783997930,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1783997942,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1783997955,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1783998050,9,False,,,,"[null, null, null, ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1783998101,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, ""9541"", null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1783998146,12,False,,,,"[null, null, null, null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1783998226,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1783998194,4,False,,,,"[null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1783998178,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1783998221,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784001472,10,False,,,,"[null, null, null, null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784001473,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784001539,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784001548,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784001549,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784001666,9,False,,,,"[null, null, null, ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784001698,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, ""9541"", null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784001750,12,False,,,,"[null, null, null, null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1784001830,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1784001792,4,False,,,,"[null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1784001796,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1784001824,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784005080,10,False,,,,"[null, null, null, null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784005072,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784005142,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784005149,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784005165,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784005251,9,False,,,,"[null, null, null, ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784005307,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, ""9541"", null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784005355,13,False,,,,"[null, null, null, null, null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1784005434,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1784005390,4,False,,,,"[null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1784005383,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1784005420,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784008667,10,False,,,,"[null, null, ""151983"", null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784008671,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784008721,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784008752,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784008771,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784008857,10,False,,,,"[null, null, null, ""38193"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784008910,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, null, null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784008924,9,False,,,,"[null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1784009036,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1784008995,4,False,,,,"[null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1784008982,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1784009016,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784012278,10,False,,,,"[null, null, null, null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784012290,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784012335,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784012349,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784012355,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784012463,9,False,,,,"[null, null, null, ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784012500,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, null, null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784012509,9,False,,,,"[null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1784012636,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1784012594,4,False,,,,"[null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1784012588,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1784012619,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784015890,10,False,,,,"[null, null, null, null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784015872,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784015936,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784015952,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784015956,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784016051,9,False,,,,"[null, null, null, ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784016099,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, null, null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784016113,9,False,,,,"[null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1016393,ptcl,Commercial Facilities,1784016068,8,False,,,,"[null, ""17557"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1784016228,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1784016195,4,False,,,,"[null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1784016182,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1784016223,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784019478,10,False,,,,"[null, null, null, null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784019484,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784019523,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784019550,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784019560,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784019693,9,False,,,,"[null, null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784019700,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, null, null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784019710,9,False,,,,"[null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1784019830,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1784019797,4,False,,,,"[null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1784019787,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1784019813,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784023076,10,False,,,,"[null, null, null, null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784023074,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784023134,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784023152,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784023153,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784023261,9,False,,,,"[null, null, null, ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784023274,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, null, null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784023314,9,False,,,,"[null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1784023427,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1784023440,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1784023387,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1784023416,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784026687,10,False,,,,"[null, null, null, null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784026686,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784026723,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784026740,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784026745,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784026865,9,False,,,,"[null, null, null, ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784026899,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, null, null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784026929,9,False,,,,"[null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1784027032,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1784027036,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1784026981,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1784027019,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784030281,10,False,,,,"[null, null, ""151983"", null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784030272,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784030327,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784030355,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784030363,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784030460,9,False,,,,"[null, null, null, ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784030491,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, null, null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784030545,12,False,,,,"[null, null, null, null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1784030635,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1784030589,4,False,,,,"[null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1784030586,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1784030613,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784033872,10,False,,,,"[null, null, null, null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784033871,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784033929,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784033946,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784033957,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784034055,9,False,,,,"[null, null, null, ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784034107,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, ""9541"", null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784034155,13,False,,,,"[null, null, null, null, null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1784034234,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1784034240,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1784034185,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1784034222,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784037472,10,False,,,,"[null, null, ""151983"", null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784037475,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784037531,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784037538,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784037554,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784037664,9,False,,,,"[null, null, null, ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784037703,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, ""9541"", null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784037724,9,False,,,,"[null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1784037828,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1784037799,4,False,,,,"[null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1784037778,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1784037816,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784041077,10,False,,,,"[null, null, null, null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784041077,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784041123,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784041148,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784041163,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784041265,9,False,,,,"[null, null, null, ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784041297,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, null, null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784041310,9,False,,,,"[null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1784041432,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1784041435,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1784041393,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1784041413,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784044679,10,False,,,,"[null, null, null, null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784044672,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784044734,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784044753,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784044774,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784044852,9,False,,,,"[null, null, null, ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784044876,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, ""9541"", null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784044955,13,False,,,,"[null, null, null, null, null, null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,60223,nayatel,Commercial Facilities,1784045031,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,62224,transworld,Commercial Facilities,1784044987,4,False,,,,"[null, null, null, ""136969""]"
189032898,kknetworks.com.pk,64078,tes,Commercial Facilities,1784044989,9,False,,,,"[null, null, ""135407"", null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,7613,zcom,Commercial Facilities,1784045023,5,False,,,,"[""152605"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64535,orbit,Commercial Facilities,1784048282,10,False,,,,"[null, null, ""151983"", null, ""174"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,64722,tes,Commercial Facilities,1784048281,8,False,,,,"[null, ""135407"", ""38193"", null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,65892,nayatel,Commercial Facilities,1784048333,8,False,,,,"[null, null, null, null, null, null, null, ""136969""]"
189032898,kknetworks.com.pk,1015679,nova,Commercial Facilities,1784048346,6,False,,,,"[null, ""6327"", ""38193"", ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016126,ptcl,Commercial Facilities,1784048353,9,False,,,,"[null, ""17557"", null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1014872,fasttel,Commercial Facilities,1784048495,9,False,,,,"[null, null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016036,cybernet,Commercial Facilities,1784048503,13,True,SG,Cybernet,7.0,"[null, ""9541"", null, null, ""9541"", null, null, null, null, null, ""174"", null, ""136969""]"
189032898,kknetworks.com.pk,1016143,cybernet,Commercial Facilities,1784048515,9,False,,,,"[null, null, null, null, null, null, null, null, ""136969""]"
