msm_id,target,probe_id,dest_rtt,gap,trombone,p05,p95,evidence_supported,final_verdict
189032898,kknetworks.com.pk,60223,25.249,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,6.191,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.164,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.979,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.411,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.13,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,25.86,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,48.003,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.702,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,45.285,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,115.584,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,95.508,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,25.147,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1009.598,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.379,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.959,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.222,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.49,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,25.507,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,33.566,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.565,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,56.945,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,111.967,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,96.127,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,24.987,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1005.752,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.203,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.917,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.257,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.013,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,15.8,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,43.337,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,42.419,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,45.553,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,112.222,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,94.976,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.684,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1003.572,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.511,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,1.01,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,36.891,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.464,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,15.689,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,47.283,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,42.019,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,42.24,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,115.466,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,96.363,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.801,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1004.386,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.926,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.898,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.414,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,18.699,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,16.239,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,20.443,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.956,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,43.398,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,117.204,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,95.438,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.872,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1003.947,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.794,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.993,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.203,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,18.867,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,16.137,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,26.802,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,42.133,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,44.445,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,115.243,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,96.76,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.694,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1001.936,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.474,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.896,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.205,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,18.772,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,16.149,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,2.456,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,67.507,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,44.489,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,112.209,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,95.91,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.534,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,998.618,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,39.258,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.907,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,36.828,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.17,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,15.808,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,2.122,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.672,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,44.066,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,113.593,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,94.751,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.77,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,7.158,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.969,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.932,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.431,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.231,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,15.815,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,2.064,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.811,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,43.89,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,113.364,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,94.378,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.679,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1008.775,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,39.131,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.87,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,36.921,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.117,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,16.059,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,2.322,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.815,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,43.982,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,117.778,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,99.873,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.55,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1008.696,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,39.148,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.891,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.493,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,18.725,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,16.101,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,2.041,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.668,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,44.363,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,113.514,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,95.556,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.609,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1007.249,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.72,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.972,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.073,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,18.92,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,16.246,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,2.113,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.483,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,44.224,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,114.971,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,94.829,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.753,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,999.023,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,39.502,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.924,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.412,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.371,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,16.172,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,2.399,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,42.258,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,43.841,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,118.92,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,94.507,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.783,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,6.068,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.334,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.886,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.129,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,18.74,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,16.224,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,42.235,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,2.133,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,43.813,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,119.042,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,94.332,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.397,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,7.184,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.183,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.921,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.347,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.158,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,16.199,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,2.236,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,42.043,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,43.903,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,117.534,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,95.883,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.614,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1005.792,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.381,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.953,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,36.896,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.521,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,15.917,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,2.296,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,42.016,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,43.557,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,117.1,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,100.244,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.982,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1006.467,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,39.114,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.96,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,36.925,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.166,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,14.972,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.955,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,2.462,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,42.208,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,115.271,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,98.821,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.71,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1012.488,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.364,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.958,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,36.701,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,18.889,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,16.463,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.809,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,2.371,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,43.159,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,112.159,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,96.193,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.754,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,7.685,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,39.385,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.957,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.147,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.136,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,16.491,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,2.22,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.781,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,44.507,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,117.969,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,94.893,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.752,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1000.795,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.867,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,1.017,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,36.826,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.416,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,15.791,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,8.684,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.69,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,1178.19,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,116.664,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,95.855,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,16.062,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,993.614,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.895,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.953,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.33,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,19.217,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,16.2,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,19.249,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.997,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,43.398,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,113.92,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,94.602,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.753,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1006.763,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.794,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,1.066,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.372,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,18.946,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,15.672,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,25.686,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,41.886,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,114.282,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,96.207,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,16.135,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,16.183,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,38.895,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.889,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,37.264,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,18.941,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,16.319,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,20.581,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,42.05,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,43.597,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,113.798,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,98.267,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.507,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1005.816,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,39.053,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.882,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,39.432,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,21.989,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,15.83,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,7.066,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,43.935,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,46.855,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,119.051,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,99.818,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.658,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,62224,1003.112,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64078,42.027,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,7613,0.9,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64535,40.239,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,64722,22.063,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,65892,15.699,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1015679,7.499,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016126,43.384,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1014872,46.807,False,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,1016036,119.396,True,True,112.31710000000001,121.02210000000001,False,True
189032898,kknetworks.com.pk,1016143,97.19,True,False,112.31710000000001,121.02210000000001,False,False
189032898,kknetworks.com.pk,60223,15.724,True,False,112.31710000000001,121.02210000000001,False,False
