asn,isp,block,target_ip,source,reached,tromboned,status,exit,transit,max_rtt
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.85,cybernet.khi,True,False,local,,,6.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.85,nayatel.isb,True,False,local,,,24.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.85,nova.lhe,True,False,local,,,20.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.85,orbit.fsd,True,False,local,,,26.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.85,zcom.lhe,True,False,local,,,21.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.113,cybernet.khi,True,False,local,,,8.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.113,nayatel.isb,True,False,local,,,24.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.113,nova.lhe,True,False,local,,,22.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.113,orbit.fsd,True,False,local,,,24.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.113,zcom.lhe,True,False,local,,,24.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.142,cybernet.khi,False,False,local,,,25.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.142,nayatel.isb,True,False,local,,,24.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.142,nova.lhe,True,False,local,,,44.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.142,orbit.fsd,True,False,local,,,29.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.142,zcom.lhe,True,False,local,,,20.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.170,cybernet.khi,True,False,local,,,7.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.170,nayatel.isb,True,False,local,,,25.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.170,nova.lhe,True,False,local,,,22.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.170,orbit.fsd,True,False,local,,,27.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.170,zcom.lhe,True,False,local,,,20.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.199,cybernet.khi,False,False,local,,,3.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.199,nayatel.isb,False,False,local,,,2.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.199,nova.lhe,False,False,local,,,23.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.199,orbit.fsd,False,False,local,,,26.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.199,zcom.lhe,False,False,local,,,21.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.227,cybernet.khi,False,False,local,,,2.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.227,nayatel.isb,False,False,local,,,2.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.227,nova.lhe,False,False,local,,,21.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.227,orbit.fsd,False,False,local,,,27.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.227,zcom.lhe,False,False,local,,,21.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.28,nayatel.isb,False,False,local,,,4.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.28,nova.lhe,False,False,local,,,3.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.28,zcom.lhe,False,False,local,,,3.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.56,nayatel.isb,False,False,local,,,2.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.56,nova.lhe,False,False,local,,,6.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.56,zcom.lhe,False,False,local,,,2.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.85,nova.lhe,False,False,local,,,12.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.85,zcom.lhe,False,False,local,,,3.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.113,nayatel.isb,False,False,local,,,3.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.113,nova.lhe,False,False,local,,,7.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.113,zcom.lhe,False,False,local,,,1.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.142,nayatel.isb,False,False,local,,,2.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.142,nova.lhe,False,False,local,,,26.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.142,zcom.lhe,False,False,local,,,2.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.170,nayatel.isb,False,False,local,,,3.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.170,nova.lhe,False,False,local,,,15.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.170,zcom.lhe,False,False,local,,,1.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.199,cybernet.khi,False,False,local,,,3.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.199,nayatel.isb,False,False,local,,,2.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.199,nova.lhe,False,False,local,,,23.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.199,zcom.lhe,False,False,local,,,2.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.227,nayatel.isb,False,False,local,,,3.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.227,nova.lhe,False,False,local,,,11.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.227,zcom.lhe,False,False,local,,,2.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.28,cybernet.khi,False,False,local,,,3.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.28,nayatel.isb,False,False,local,,,3.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.28,nova.lhe,False,False,local,,,31.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.28,orbit.fsd,False,False,local,,,24.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.28,zcom.lhe,False,False,local,,,22.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.56,cybernet.hrp,False,False,local,,,27.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.56,cybernet.khi,False,False,local,,,5.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.56,nayatel.isb,False,False,local,,,2.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.56,nova.lhe,False,False,local,,,19.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.56,orbit.fsd,False,False,local,,,28.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.56,zcom.lhe,False,False,local,,,20.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.85,cybernet.khi,False,True,trombone,NL-AMSIX-PEERINGLAN1,?,119.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.85,nayatel.isb,False,False,local,,,3.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.85,nova.lhe,False,False,local,,,27.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.85,zcom.lhe,False,False,local,,,19.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.113,cybernet.khi,False,False,local,,,3.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.113,nayatel.isb,False,False,local,,,3.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.113,nova.lhe,False,False,local,,,29.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.113,zcom.lhe,False,False,local,,,18.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.142,cybernet.khi,False,False,local,,,3.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.142,nayatel.isb,False,False,local,,,3.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.142,nova.lhe,False,False,local,,,26.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.142,zcom.lhe,False,False,local,,,19.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.170,cybernet.khi,False,False,local,,,3.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.170,nayatel.isb,False,False,local,,,3.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.170,nova.lhe,False,False,local,,,26.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.170,zcom.lhe,False,False,local,,,18.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.199,cybernet.khi,False,False,local,,,3.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.199,nayatel.isb,False,False,local,,,3.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.199,nova.lhe,False,False,local,,,36.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.199,zcom.lhe,False,False,local,,,19.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.227,cybernet.khi,False,False,local,,,3.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.227,nayatel.isb,False,False,local,,,4.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.227,nova.lhe,False,False,local,,,22.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.136.0/24,205.164.136.227,zcom.lhe,False,False,local,,,19.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.28,nayatel.isb,False,False,local,,,2.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.28,nova.lhe,False,False,local,,,21.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.28,zcom.lhe,False,False,local,,,2.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.56,nayatel.isb,False,False,local,,,3.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.56,nova.lhe,False,False,local,,,16.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.56,zcom.lhe,False,False,local,,,3.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.85,nayatel.isb,False,False,local,,,2.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.85,nova.lhe,False,False,local,,,16.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.85,zcom.lhe,False,False,local,,,2.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.113,nova.lhe,False,False,local,,,15.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.113,zcom.lhe,False,False,local,,,3.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.142,nova.lhe,False,False,local,,,4.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.142,zcom.lhe,False,False,local,,,1.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.170,nova.lhe,False,False,local,,,20.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.170,zcom.lhe,False,False,local,,,1.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.199,nova.lhe,False,False,local,,,23.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.199,zcom.lhe,False,False,local,,,8.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.227,nova.lhe,False,False,local,,,27.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.137.0/24,205.164.137.227,zcom.lhe,False,False,local,,,3.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.28,cybernet.khi,False,False,local,,,3.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.28,nayatel.isb,False,False,local,,,3.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.28,nova.lhe,False,False,local,,,19.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.28,orbit.fsd,False,False,local,,,26.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.28,zcom.lhe,False,False,local,,,19.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.56,cybernet.khi,False,False,local,,,3.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.56,nayatel.isb,False,False,local,,,9.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.56,nova.lhe,False,False,local,,,20.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.56,orbit.fsd,False,False,local,,,28.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.56,zcom.lhe,False,False,local,,,25.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.85,cybernet.khi,False,False,local,,,3.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.85,nayatel.isb,False,False,local,,,3.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.85,nova.lhe,False,False,local,,,22.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.85,orbit.fsd,False,False,local,,,32.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.85,zcom.lhe,False,False,local,,,18.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.170,cybernet.khi,False,False,local,,,3.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.170,nayatel.isb,False,False,local,,,3.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.170,nova.lhe,False,False,local,,,27.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.170,orbit.fsd,False,False,local,,,27.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.170,zcom.lhe,False,False,local,,,19.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.199,cybernet.khi,False,False,local,,,3.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.199,nayatel.isb,False,False,local,,,1.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.199,nova.lhe,False,False,local,,,26.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.199,orbit.fsd,False,False,local,,,32.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.199,zcom.lhe,False,False,local,,,18.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.227,cybernet.khi,False,False,local,,,3.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.227,nayatel.isb,False,False,local,,,4.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.227,nova.lhe,False,False,local,,,34.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.227,orbit.fsd,False,False,local,,,28.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.138.0/24,205.164.138.227,zcom.lhe,False,False,local,,,18.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.28,cybernet.khi,False,False,local,,,3.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.28,nayatel.isb,False,False,local,,,3.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.28,nova.lhe,False,False,local,,,21.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.28,zcom.lhe,False,False,local,,,20.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.56,cybernet.khi,False,False,local,,,3.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.56,nayatel.isb,False,False,local,,,3.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.56,nova.lhe,False,False,local,,,21.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.56,zcom.lhe,False,False,local,,,19.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.85,cybernet.khi,False,False,local,,,3.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.85,nayatel.isb,False,False,local,,,2.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.85,nova.lhe,False,False,local,,,21.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.85,zcom.lhe,False,False,local,,,20.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.113,cybernet.khi,False,False,local,,,3.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.113,nayatel.isb,False,False,local,,,2.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.113,nova.lhe,False,False,local,,,21.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.113,zcom.lhe,False,False,local,,,19.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.142,cybernet.khi,False,False,local,,,5.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.142,nayatel.isb,False,False,local,,,3.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.142,nova.lhe,False,False,local,,,23.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.142,zcom.lhe,False,False,local,,,21.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.170,cybernet.khi,False,False,local,,,6.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.170,nayatel.isb,False,False,local,,,3.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.170,nova.lhe,False,False,local,,,20.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.170,zcom.lhe,False,False,local,,,19.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.199,cybernet.khi,False,False,local,,,3.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.199,nayatel.isb,False,False,local,,,2.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.199,nova.lhe,False,False,local,,,20.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.199,zcom.lhe,False,False,local,,,19.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.227,cybernet.khi,False,False,local,,,3.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.227,nayatel.isb,False,False,local,,,2.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.227,nova.lhe,False,False,local,,,22.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.139.0/24,205.164.139.227,zcom.lhe,False,False,local,,,19.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.28,cybernet.khi,False,False,local,,,3.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.28,nayatel.isb,False,False,local,,,2.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.28,nova.lhe,False,False,local,,,25.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.28,orbit.fsd,False,True,trombone,?,174,245.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.28,zcom.lhe,False,False,local,,,22.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.56,cybernet.khi,False,False,local,,,3.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.56,nayatel.isb,False,False,local,,,4.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.56,nova.lhe,False,False,local,,,24.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.56,orbit.fsd,False,False,local,,,25.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.56,zcom.lhe,False,False,local,,,22.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.85,cybernet.khi,False,False,local,,,2.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.85,nayatel.isb,False,False,local,,,2.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.85,nova.lhe,False,False,local,,,28.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.85,orbit.fsd,False,False,local,,,26.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.85,zcom.lhe,False,False,local,,,19.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.113,cybernet.khi,False,False,local,,,3.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.113,nayatel.isb,False,False,local,,,2.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.113,nova.lhe,False,False,local,,,25.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.113,orbit.fsd,False,False,local,,,26.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.113,zcom.lhe,False,False,local,,,19.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.142,cybernet.khi,False,False,local,,,3.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.142,nayatel.isb,False,False,local,,,3.2
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.142,nova.lhe,False,False,local,,,32.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.142,orbit.fsd,False,True,trombone,?,174,277.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.142,zcom.lhe,False,False,local,,,20.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.170,cybernet.khi,False,True,trombone,COGENT-174 - Cogent Comm,?,111.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.170,nayatel.isb,False,False,local,,,3.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.170,nova.lhe,False,False,local,,,31.4
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.170,orbit.fsd,False,True,trombone,?,174,461.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.170,zcom.lhe,False,False,local,,,19.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.199,cybernet.khi,False,False,local,,,4.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.199,nayatel.isb,False,False,local,,,2.5
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.199,nova.lhe,False,False,local,,,26.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.199,orbit.fsd,False,False,local,,,24.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.199,zcom.lhe,False,False,local,,,19.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.227,cybernet.khi,False,False,local,,,2.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.227,nayatel.isb,False,False,local,,,3.0
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.227,nova.lhe,False,False,local,,,42.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.227,orbit.fsd,False,False,local,,,28.8
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.227,zcom.lhe,False,False,local,,,38.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.142.0/24,205.164.142.28,nayatel.isb,False,False,local,,,2.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.142.0/24,205.164.142.28,nova.lhe,False,False,local,,,16.3
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.142.0/24,205.164.142.28,zcom.lhe,False,False,local,,,1.6
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.142.0/24,205.164.142.56,nayatel.isb,False,True,trombone,MAX-GIGAPOP - University,?,113.7
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.142.0/24,205.164.142.56,nova.lhe,False,False,local,,,19.1
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.142.0/24,205.164.142.56,zcom.lhe,False,False,local,,,2.9
AS136384,Optix Pakistan (Pvt.) Ltd.,205.164.142.0/24,205.164.142.85,nova.lhe,False,False,local,,,10.5
