source,source_id,asn,company,prefix,target_ip,status,evidence,exit_cc,exit_name,transit,max_rtt,reached_isp
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,59.103.139.0/24,59.103.139.227,local,,,,174,23.3,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,118.103.238.0/24,118.103.238.227,local,,,,Transworld,23.1,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,118.103.238.0/24,118.103.238.227,local,,,,Transworld,20.6,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,118.103.238.0/24,118.103.238.227,local,,,,?,4.9,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,118.103.238.0/24,118.103.238.227,local,,,,174,23.3,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.28,local,,,,Transworld,23.7,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.28,local,,,,Transworld,21.7,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.28,local,,,,?,3.4,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.28,local,,,,174,23.7,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.28,local,,,,Transworld,27.0,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.28,local,,,,Transworld,21.6,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.28,local,,,,?,3.1,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.28,local,,,,174,23.9,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.56,local,,,,Transworld,23.3,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.56,local,,,,Transworld,21.3,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.56,local,,,,?,3.2,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.56,local,,,,174,23.8,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.56,local,,,,Transworld,37.8,True
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.56,local,,,,Transworld,22.0,True
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.56,local,,,,?,5.6,True
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.56,local,,,,174,23.3,True
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.85,local,,,,Transworld,22.2,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.85,local,,,,Transworld,21.8,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.85,local,,,,?,3.4,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.85,local,,,,174,22.1,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.85,trombone,foreign_hop,US,COGENT-174 - Cogent Comm,PTCL,133.0,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.85,local,,,,Transworld,23.9,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.85,local,,,,?,3.6,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.85,local,,,,174,23.8,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.128.0/24,111.92.128.170,local,,,,Transworld,21.6,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.113,local,,,,Transworld,22.5,True
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.113,local,,,,Transworld,21.6,True
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.113,local,,,,?,4.7,True
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.113,local,,,,174,24.0,True
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.113,local,,,,Transworld,21.7,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.113,local,,,,Transworld,23.1,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.113,local,,,,?,3.3,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.113,local,,,,174,25.0,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.128.0/24,111.92.128.199,local,,,,Transworld,21.2,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.142,local,,,,Transworld,21.7,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.142,local,,,,Transworld,22.9,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.142,local,,,,?,3.9,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.142,local,,,,174,24.2,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.142,local,,,,Transworld,22.8,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.142,local,,,,Transworld,20.6,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.142,local,,,,?,3.4,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.142,local,,,,174,23.6,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.128.0/24,111.92.128.227,local,,,,Transworld,21.7,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.170,local,,,,Transworld,27.9,True
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.170,local,,,,Transworld,30.1,True
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.170,local,,,,?,5.6,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.170,local,,,,174,30.6,True
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.56,local,,,,Transworld,26.4,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.56,local,,,,Transworld,22.5,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.56,local,,,,?,4.1,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.56,local,,,,174,23.7,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,43.245.128.0/24,43.245.128.56,local,,,,Transworld,22.2,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,43.245.128.0/24,43.245.128.56,local,,,,Transworld,21.5,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.85,local,,,,Transworld,21.5,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.85,local,,,,Transworld,23.1,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.85,local,,,,?,3.2,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.85,local,,,,174,23.6,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.199,local,,,,Transworld,31.0,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.199,local,,,,Transworld,21.3,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.199,local,,,,?,5.5,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.199,local,,,,174,24.5,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,43.245.128.0/24,43.245.128.85,local,,,,Transworld,25.1,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,43.245.128.0/24,43.245.128.85,trombone,"rtt(jump=475,max=495)",?,,PTCL,494.6,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.113,local,,,,Transworld,21.8,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.113,local,,,,Transworld,22.9,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.113,local,,,,?,3.1,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.113,local,,,,174,23.2,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.227,local,,,,Transworld,35.1,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.227,trombone,foreign_hop,AE,OMANTEL-AS - Zain Omante,PTCL,114.5,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.227,local,,,,?,3.2,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,118.103.234.0/24,118.103.234.227,local,,,,174,24.9,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.142,local,,,,Transworld,26.5,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.142,local,,,,Transworld,21.8,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.142,local,,,,?,3.3,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.142,local,,,,174,24.3,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.170,local,,,,Transworld,26.7,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.170,local,,,,Transworld,21.6,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.170,local,,,,?,3.3,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,39.34.184.0/24,39.34.184.170,local,,,,174,24.8,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.28,local,,,,Transworld,25.8,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.28,local,,,,Transworld,21.7,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.28,local,,,,?,4.9,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.28,local,,,,174,24.0,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.28,local,,,,Transworld,22.5,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.28,local,,,,Transworld,21.5,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.28,trombone,"rtt(jump=93,max=97)",?,,?,97.1,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.28,local,,,,174,39.9,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,43.245.128.0/24,43.245.128.170,trombone,foreign_hop,JP,M-ROOT-DNS - WIDE Projec,Transworld,93.3,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.56,local,,,,Transworld,22.4,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.56,local,,,,Transworld,21.4,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.56,trombone,"rtt(jump=76,max=80)",?,,?,80.2,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.56,local,,,,174,39.6,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.56,local,,,,Transworld,23.4,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.56,local,,,,Transworld,20.9,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.56,local,,,,?,4.1,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.56,local,,,,174,22.0,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.85,local,,,,Transworld,21.4,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.85,local,,,,Transworld,22.4,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.85,trombone,"rtt(jump=74,max=97)",?,,?,97.2,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.85,local,,,,174,38.4,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.85,local,,,,Transworld,27.6,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.85,local,,,,Transworld,21.3,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.85,local,,,,?,3.0,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.85,local,,,,174,23.4,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.113,local,,,,Transworld,21.3,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.113,local,,,,Transworld,22.2,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.113,trombone,"rtt(jump=79,max=84)",?,,?,84.0,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.113,local,,,,174,39.9,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.142,local,,,,Transworld,22.9,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.142,local,,,,Transworld,21.2,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.142,trombone,"rtt(jump=92,max=97)",?,,?,97.3,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.142,local,,,,174,38.9,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.113,local,,,,Transworld,22.7,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.113,local,,,,Transworld,21.1,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.113,local,,,,?,3.3,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.113,local,,,,174,23.6,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.142,local,,,,Transworld,30.3,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.142,local,,,,Transworld,21.4,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.142,local,,,,?,3.3,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.142,local,,,,174,23.3,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.199,local,,,,Transworld,22.6,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.199,local,,,,Transworld,21.3,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.199,trombone,"rtt(jump=75,max=81)",?,,?,80.5,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.199,local,,,,174,39.3,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.227,local,,,,Transworld,22.8,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.227,local,,,,Transworld,21.2,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.227,trombone,"rtt(jump=92,max=97)",?,,?,97.1,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,115.42.70.0/24,115.42.70.227,local,,,,174,39.6,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.170,local,,,,Transworld,22.4,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.170,local,,,,Transworld,21.8,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.170,local,,,,?,3.3,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.170,local,,,,174,21.9,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,151.123.224.0/19,151.123.227.142,local,,,,Transworld,21.0,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,151.123.224.0/19,151.123.227.142,local,,,,Transworld,19.4,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,151.123.224.0/19,151.123.227.142,local,,,,?,3.1,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,151.123.224.0/19,151.123.227.142,local,,,,174,22.0,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.199,local,,,,Transworld,21.6,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.199,local,,,,Transworld,23.3,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.199,local,,,,?,3.0,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,111.92.135.0/24,111.92.135.199,local,,,,174,23.4,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,182.189.95.0/24,182.189.95.199,local,,,,Transworld,29.3,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,182.189.95.0/24,182.189.95.199,local,,,,Transworld,21.1,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,182.189.95.0/24,182.189.95.227,local,,,,Transworld,25.6,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,182.189.95.0/24,182.189.95.227,local,,,,Transworld,21.8,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.56,local,,,,Transworld,24.2,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.56,local,,,,Transworld,21.7,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.56,local,,,,?,13.5,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.56,local,,,,?,23.6,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.85,local,,,,Transworld,23.5,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.85,local,,,,Transworld,20.9,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.85,local,,,,?,3.2,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.85,local,,,,?,23.7,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.113,local,,,,Transworld,32.0,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.113,local,,,,Transworld,21.2,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.113,local,,,,?,3.4,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.113,local,,,,174,23.2,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,39.34.190.0/24,39.34.190.28,local,,,,Transworld,31.3,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,39.34.190.0/24,39.34.190.28,local,,,,Transworld,21.6,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.142,local,,,,Transworld,23.3,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.142,local,,,,Transworld,21.3,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.142,local,,,,?,3.4,False
orbit.fsd,64535,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.142,local,,,,174,23.1,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,39.34.190.0/24,39.34.190.56,local,,,,Transworld,35.7,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,39.34.190.0/24,39.34.190.56,local,,,,Transworld,21.8,False
nova.lhe,1015679,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.170,local,,,,Transworld,23.0,False
zcom.lhe,7613,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.170,local,,,,Transworld,21.5,False
cybernet.khi,1016154,132165,Connect Communications (Pvt.) Ltd.,111.92.142.0/24,111.92.142.170,local,,,,?,26.1,False
