ping_time,target_hostname,target_label,probe_id,probe_asn,probe_asn_reg,probe_city,probe_ip,sent,rcvd,loss_pct,rtt_min,rtt_avg,rtt_max,measurement_id
2026-06-14T23:17:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.852567,101.061422,101.190747,180055880
2026-06-14T23:22:30+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.991049,101.18663900000001,101.537634,180055880
2026-06-14T23:27:38+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.988883,101.08435766666666,101.238769,180055880
2026-06-14T23:32:37+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.793035,101.07096966666666,101.456341,180055880
2026-06-14T23:37:40+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.696184,100.986809,101.469932,180055880
2026-06-14T23:42:42+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.984872,101.19642466666666,101.483957,180055880
2026-06-14T23:47:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.902304,101.036654,101.109709,180055880
2026-06-14T23:52:39+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.956769,101.13032199999999,101.442002,180055880
2026-06-14T23:57:39+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.996381,101.09979933333334,101.28734,180055880
2026-06-15T00:02:39+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.894975,101.059979,101.365728,180055880
2026-06-15T00:07:32+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.94603,100.99072133333334,101.060492,180055880
2026-06-15T00:12:28+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.821812,100.91880433333331,101.065327,180055880
2026-06-15T00:17:41+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.970816,101.10474533333333,101.253959,180055880
2026-06-15T00:22:36+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.777359,101.05137333333333,101.283407,180055880
2026-06-15T00:27:41+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.738927,100.91618433333333,101.268865,180055880
2026-06-15T00:32:31+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.748656,100.87736466666667,100.982135,180055880
2026-06-15T00:37:35+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.772957,101.07780433333335,101.468354,180055880
2026-06-15T00:42:38+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.947364,101.24585966666666,101.605595,180055880
2026-06-15T00:47:30+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.017018,101.21206466666666,101.450197,180055880
2026-06-15T00:52:37+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.761106,101.16779733333333,101.812386,180055880
2026-06-15T00:57:38+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.814489,100.952333,101.225113,180055880
2026-06-15T01:02:38+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.756136,101.05089066666666,101.464459,180055880
2026-06-15T01:07:37+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.941075,101.22484866666667,101.446938,180055880
2026-06-15T01:12:38+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.060184,101.16419533333334,101.363995,180055880
2026-06-15T01:17:37+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.006515,101.17239333333333,101.469929,180055880
2026-06-15T01:22:30+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.947245,101.11387166666667,101.434996,180055880
2026-06-15T01:27:42+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.872504,101.07106933333334,101.204629,180055880
2026-06-15T01:32:33+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.959559,101.06411333333334,101.26661,180055880
2026-06-15T01:37:37+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.709278,101.05139033333334,101.691078,180055880
2026-06-15T01:42:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.709951,101.011014,101.38407,180055880
2026-06-15T01:47:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.819564,101.19430466666667,101.479498,180055880
2026-06-15T01:52:41+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.93578,101.11121566666668,101.42431,180055880
2026-06-15T01:57:40+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.932495,101.07720866666666,101.343637,180055880
2026-06-15T02:02:30+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.721448,100.99704200000001,101.490769,180055880
2026-06-15T02:07:30+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.989342,101.15558033333332,101.367929,180055880
2026-06-15T02:12:28+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.870617,100.979332,101.102522,180055880
2026-06-15T02:17:33+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.909911,101.05062500000001,101.185352,180055880
2026-06-15T02:22:34+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.931447,101.05769766666667,101.301237,180055880
2026-06-15T02:27:42+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,2,2,0.0,100.935454,101.172886,101.410318,180055880
2026-06-15T02:32:28+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.913835,101.03462999999999,101.158184,180055880
2026-06-15T02:37:33+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.670719,100.88206233333334,101.007104,180055880
2026-06-15T02:42:34+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.971386,101.08538433333335,101.267122,180055880
2026-06-15T02:47:41+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.751473,100.97030333333333,101.083617,180055880
