trace_time,target_hostname,target_label,target_category,probe_id,probe_asn,probe_asn_reg,probe_city,probe_ip,target_ip,target_asn,target_asn_name,target_country,dest_rtt_ms,total_hops,timeout_hops,asns_in_path,countries_in_path,dest_location,location_via,destination_responded,measurement_id
2026-06-16T09:13:06+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.047,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T09:27:57+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.548,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T09:43:04+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.356,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T09:58:03+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.27,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T10:12:58+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.503,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T10:27:55+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.273,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T10:43:04+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.302,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T10:57:55+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.516,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T11:13:06+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.491,7,1,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T11:27:57+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.191,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T11:43:07+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.223,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T11:58:06+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.324,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T12:13:00+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.985,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T12:28:02+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.057,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T12:43:07+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.03,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T12:58:07+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.139,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T13:13:09+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.964,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T13:27:55+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.913,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T13:43:08+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.311,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T13:57:59+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.157,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-16T14:12:57+00:00,telemart.pk,Telemart,ecommerce,60223,23674,23674,Nayatel Islamabad,154.192.25.248,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.909,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
2026-06-14T14:27:58+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.223,3,5,13335,US,,,True,180055875
2026-06-14T14:43:04+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.703,3,5,13335,US,,,True,180055875
2026-06-14T14:57:58+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.542,3,5,13335,US,,,True,180055875
2026-06-14T15:13:08+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.335,3,5,13335,US,,,True,180055875
2026-06-14T15:28:04+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.841,3,5,13335,US,,,True,180055875
2026-06-14T15:43:04+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.099,3,5,13335,US,,,True,180055875
2026-06-14T15:57:55+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.553,3,5,13335,US,,,True,180055875
2026-06-14T16:13:02+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.27,3,5,13335,US,,,True,180055875
2026-06-14T16:28:09+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.42,3,5,13335,US,,,True,180055875
2026-06-14T16:42:56+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.85,3,5,13335,US,,,True,180055875
2026-06-14T16:58:03+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.139,3,5,13335,US,,,True,180055875
2026-06-14T17:13:02+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.096,3,5,13335,US,,,True,180055875
2026-06-14T17:27:58+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.811,3,5,13335,US,,,True,180055875
2026-06-14T17:43:09+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.343,3,5,13335,US,,,True,180055875
2026-06-14T17:58:01+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.697,3,5,13335,US,,,True,180055875
2026-06-14T18:13:01+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.919,3,5,13335,US,,,True,180055875
2026-06-14T18:28:07+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.488,3,5,13335,US,,,True,180055875
2026-06-14T18:43:05+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.266,3,5,13335,US,,,True,180055875
2026-06-14T18:58:09+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.515,3,5,13335,US,,,True,180055875
2026-06-14T19:13:08+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.598,3,5,13335,US,,,True,180055875
2026-06-14T19:28:03+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.727,3,5,13335,US,,,True,180055875
2026-06-14T19:43:01+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.131,3,5,13335,US,,,True,180055875
2026-06-14T19:58:06+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.766,3,5,13335,US,,,True,180055875
2026-06-14T20:13:01+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.794,3,5,13335,US,,,True,180055875
2026-06-14T20:28:06+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.399,3,5,13335,US,,,True,180055875
2026-06-14T20:43:07+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.548,3,5,13335,US,,,True,180055875
2026-06-14T20:58:06+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.155,3,5,13335,US,,,True,180055875
2026-06-14T21:12:57+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.607,3,5,13335,US,,,True,180055875
2026-06-14T21:28:09+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.214,3,5,13335,US,,,True,180055875
2026-06-14T21:43:07+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.662,3,5,13335,US,,,True,180055875
2026-06-14T21:58:00+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.419,3,5,13335,US,,,True,180055875
2026-06-14T22:13:03+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.613,3,5,13335,US,,,True,180055875
2026-06-14T22:27:59+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.917,3,5,13335,US,,,True,180055875
2026-06-14T22:43:02+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.628,3,5,13335,US,,,True,180055875
2026-06-14T22:58:06+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.02,3,5,13335,US,,,True,180055875
2026-06-14T23:13:00+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.252,3,5,13335,US,,,True,180055875
2026-06-14T23:27:56+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.338,3,5,13335,US,,,True,180055875
2026-06-14T23:42:57+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.661,3,5,13335,US,,,True,180055875
2026-06-14T23:57:59+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.592,3,5,13335,US,,,True,180055875
2026-06-15T00:13:00+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.575,3,5,13335,US,,,True,180055875
2026-06-15T00:28:07+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.601,3,5,13335,US,,,True,180055875
2026-06-15T00:43:01+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.241,3,5,13335,US,,,True,180055875
2026-06-15T00:57:55+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.07,3,5,13335,US,,,True,180055875
2026-06-15T01:13:09+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.529,3,5,13335,US,,,True,180055875
2026-06-15T01:28:08+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.837,3,5,13335,US,,,True,180055875
2026-06-15T01:43:08+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.537,3,5,13335,US,,,True,180055875
2026-06-15T01:57:55+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.848,3,5,13335,US,,,True,180055875
2026-06-15T02:12:56+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.794,3,5,13335,US,,,True,180055875
2026-06-15T02:28:05+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.978,3,5,13335,US,,,True,180055875
2026-06-15T02:42:59+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.753,3,5,13335,US,,,True,180055875
2026-06-15T02:57:58+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.192,3,5,13335,US,,,True,180055875
2026-06-15T03:13:04+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,97.134,3,5,13335,US,,,True,180055875
2026-06-15T03:28:01+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,97.882,3,5,13335,US,,,True,180055875
2026-06-15T03:43:09+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.308,3,5,13335,US,,,True,180055875
2026-06-15T03:58:04+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,97.486,3,5,13335,US,,,True,180055875
2026-06-15T04:13:08+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,97.662,3,5,13335,US,,,True,180055875
2026-06-15T04:28:09+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,97.627,3,5,13335,US,,,True,180055875
2026-06-15T04:43:00+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,97.817,3,5,13335,US,,,True,180055875
2026-06-15T04:58:09+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,97.906,3,5,13335,US,,,True,180055875
2026-06-15T05:13:00+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.933,3,5,13335,US,,,True,180055875
2026-06-15T05:28:02+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.503,3,5,13335,US,,,True,180055875
2026-06-15T05:43:04+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.807,3,5,13335,US,,,True,180055875
2026-06-15T05:58:05+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.053,3,5,13335,US,,,True,180055875
2026-06-15T06:13:07+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.581,3,5,13335,US,,,True,180055875
2026-06-15T06:28:09+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.903,3,5,13335,US,,,True,180055875
2026-06-15T06:43:03+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,103.771,3,5,13335,US,,,True,180055875
2026-06-15T06:57:55+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.018,3,5,13335,US,,,True,180055875
2026-06-15T07:13:03+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.734,3,5,13335,US,,,True,180055875
2026-06-15T07:28:09+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.522,3,5,13335,US,,,True,180055875
2026-06-15T07:42:58+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.967,3,5,13335,US,,,True,180055875
2026-06-15T07:58:04+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.884,3,5,13335,US,,,True,180055875
2026-06-15T08:12:59+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.538,3,5,13335,US,,,True,180055875
2026-06-15T08:28:08+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,104.573,3,5,13335,US,,,True,180055875
2026-06-15T08:43:04+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.363,3,5,13335,US,,,True,180055875
2026-06-15T08:58:07+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.385,3,5,13335,US,,,True,180055875
2026-06-15T09:13:05+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.68,3,5,13335,US,,,True,180055875
2026-06-15T09:28:09+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.178,3,5,13335,US,,,True,180055875
2026-06-15T09:42:58+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.517,3,5,13335,US,,,True,180055875
2026-06-15T09:57:56+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.817,3,5,13335,US,,,True,180055875
2026-06-15T10:12:55+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.555,3,5,13335,US,,,True,180055875
2026-06-15T10:27:56+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,101.186,3,5,13335,US,,,True,180055875
2026-06-15T10:43:07+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.33,3,5,13335,US,,,True,180055875
2026-06-15T10:58:03+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.425,3,5,13335,US,,,True,180055875
2026-06-15T11:12:59+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.006,3,5,13335,US,,,True,180055875
2026-06-15T11:28:04+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.657,3,5,13335,US,,,True,180055875
2026-06-15T11:43:00+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.394,3,5,13335,US,,,True,180055875
2026-06-15T11:57:59+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.798,3,5,13335,US,,,True,180055875
2026-06-15T12:13:02+00:00,telemart.pk,Telemart,ecommerce,62224,38193,38193,Transworld Lahore,110.93.235.222,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.923,3,5,13335,US,,,True,180055875
