trace_id,trace_time,probe_id,site_id,probe_asn_measured,target_ip,target_asn,target_asn_name,target_country,dest_rtt_ms,total_hops,timeout_hops,asns_in_path,countries_in_path,dest_location,location_via,destination_responded,measurement_id
1094,2026-06-11T20:16:05+00:00,60223,3,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,128.701,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,179311300
1095,2026-06-11T20:16:16+00:00,62224,3,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,136.295,3,5,30148,US,,,True,179311300
1096,2026-06-11T20:16:30+00:00,1015679,1,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,0,6,,,"Islamabad, Islamabad, PK",server IP,False,179311279
1097,2026-06-11T20:16:49+00:00,7613,2,152605,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.734,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
1098,2026-06-11T20:17:06+00:00,7613,5,152605,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,8,6,152605 > 38193 > 17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1099,2026-06-11T20:17:16+00:00,1015679,5,136174,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,0,6,,,"Islamabad, Islamabad, PK",server IP,False,179311305
1100,2026-06-11T20:17:29+00:00,1015679,4,136174,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,0,6,,,"Karachi, Sindh, PK",server IP,False,179311308
1101,2026-06-11T20:17:51+00:00,1015679,2,136174,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,,0,6,,,,,False,179311289
1102,2026-06-11T20:17:57+00:00,60223,5,23674,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,6,8,17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1103,2026-06-11T20:17:57+00:00,62224,5,38193,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,179311305
1104,2026-06-11T20:18:09+00:00,1016036,3,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,138.543,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,179311300
1105,2026-06-11T20:18:36+00:00,7613,1,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.51,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1106,2026-06-11T20:18:58+00:00,62224,1,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.823,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1107,2026-06-11T20:19:02+00:00,60223,1,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,38.885,12,0,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1108,2026-06-11T20:19:06+00:00,62224,4,38193,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,40.739,3,5,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1109,2026-06-11T20:19:15+00:00,60223,4,23674,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,22.692,9,0,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1110,2026-06-11T20:19:29+00:00,60223,2,23674,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,199.536,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
1111,2026-06-11T20:19:33+00:00,62224,2,38193,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,202.605,3,5,19551,US,,,True,179311289
1112,2026-06-11T20:19:43+00:00,7613,3,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,126.601,11,0,152605 > 38193 > 6762 > 3257 > 30148,PK > IT > US,"Frankfurt am Main, Hesse, DE",handoff 46.33.85.114,True,179311300
1113,2026-06-11T20:20:54+00:00,7613,4,152605,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,35.859,7,0,152605 > 38193 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1114,2026-06-11T20:29:21+00:00,1016036,5,9541,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,9,7,9541 > 9557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1115,2026-06-11T20:29:33+00:00,1016036,2,9541,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.074,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
1116,2026-06-11T20:30:49+00:00,1015679,3,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,,0,6,,,,,False,179311300
1117,2026-06-11T20:30:57+00:00,1016036,1,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.819,12,1,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1118,2026-06-11T20:31:04+00:00,1016036,4,9541,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,24.077,7,1,9541 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1119,2026-06-11T20:31:13+00:00,60223,3,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,128.81,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,179311300
1120,2026-06-11T20:31:15+00:00,62224,3,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,136.656,3,5,30148,US,,,True,179311300
1121,2026-06-11T20:31:34+00:00,1015679,1,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,0,6,,,"Islamabad, Islamabad, PK",server IP,False,179311279
1122,2026-06-11T20:31:51+00:00,7613,2,152605,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.847,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
1123,2026-06-11T20:32:04+00:00,1015679,5,136174,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,0,6,,,"Islamabad, Islamabad, PK",server IP,False,179311305
1124,2026-06-11T20:32:05+00:00,7613,5,152605,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,8,6,152605 > 38193 > 17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1125,2026-06-11T20:32:32+00:00,1015679,4,136174,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,0,6,,,"Karachi, Sindh, PK",server IP,False,179311308
1126,2026-06-11T20:32:42+00:00,1015679,2,136174,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,,0,6,,,,,False,179311289
1127,2026-06-11T20:32:52+00:00,62224,5,38193,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,179311305
1128,2026-06-11T20:33:03+00:00,1016036,3,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,138.448,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,179311300
1129,2026-06-11T20:33:04+00:00,60223,5,23674,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,6,8,17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1130,2026-06-11T20:33:38+00:00,7613,1,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.551,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1131,2026-06-11T20:33:58+00:00,60223,1,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,39.359,12,0,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1132,2026-06-11T20:34:06+00:00,62224,1,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,11.168,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1133,2026-06-11T20:34:08+00:00,60223,4,23674,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,22.448,9,0,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1134,2026-06-11T20:34:17+00:00,62224,4,38193,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.0,3,5,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1135,2026-06-11T20:34:31+00:00,60223,2,23674,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,199.678,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
1136,2026-06-11T20:34:31+00:00,62224,2,38193,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,203.321,3,5,19551,US,,,True,179311289
1137,2026-06-11T20:34:32+00:00,7613,3,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,126.65,11,0,152605 > 38193 > 6762 > 3257 > 30148,PK > IT > US,"Frankfurt am Main, Hesse, DE",handoff 46.33.85.114,True,179311300
1138,2026-06-11T20:44:24+00:00,1016036,2,9541,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,210.861,12,2,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
1139,2026-06-11T20:44:26+00:00,1016036,5,9541,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,9,7,9541 > 9557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1140,2026-06-11T20:45:49+00:00,1016036,1,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.564,12,1,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1141,2026-06-11T20:45:50+00:00,1015679,3,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,,0,6,,,,,False,179311300
1142,2026-06-11T20:46:01+00:00,1016036,4,9541,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,24.226,7,1,9541 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1143,2026-06-11T20:46:10+00:00,60223,3,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,128.822,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,179311300
1144,2026-06-11T20:46:13+00:00,62224,3,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,136.527,3,5,30148,US,,,True,179311300
1145,2026-06-11T20:46:23+00:00,1015679,1,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,0,6,,,"Islamabad, Islamabad, PK",server IP,False,179311279
1146,2026-06-11T20:46:49+00:00,7613,2,152605,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.845,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
1147,2026-06-11T20:47:09+00:00,1015679,5,136174,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,0,6,,,"Islamabad, Islamabad, PK",server IP,False,179311305
1148,2026-06-11T20:47:14+00:00,7613,5,152605,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,8,6,152605 > 38193 > 17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1149,2026-06-11T20:47:33+00:00,1015679,4,136174,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,0,6,,,"Karachi, Sindh, PK",server IP,False,179311308
1150,2026-06-11T20:47:47+00:00,1015679,2,136174,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,,0,6,,,,,False,179311289
1151,2026-06-11T20:47:53+00:00,60223,5,23674,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,6,8,17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1152,2026-06-11T20:47:55+00:00,62224,5,38193,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,179311305
1153,2026-06-11T20:48:09+00:00,1016036,3,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,138.582,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,179311300
1154,2026-06-11T20:48:30+00:00,7613,1,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.615,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1155,2026-06-11T20:48:59+00:00,60223,1,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,39.038,12,0,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1156,2026-06-11T20:49:10+00:00,62224,1,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,7.888,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1157,2026-06-11T20:49:12+00:00,60223,4,23674,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,22.689,9,0,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1158,2026-06-11T20:49:13+00:00,62224,4,38193,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.717,3,5,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1159,2026-06-11T20:49:41+00:00,7613,3,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,126.512,11,0,152605 > 38193 > 6762 > 3257 > 30148,PK > IT > US,"Frankfurt am Main, Hesse, DE",handoff 46.33.85.114,True,179311300
1160,2026-06-11T20:49:43+00:00,60223,2,23674,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,199.702,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
1161,2026-06-11T20:49:43+00:00,62224,2,38193,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,206.268,3,5,19551,US,,,True,179311289
1162,2026-06-11T20:50:50+00:00,7613,4,152605,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,35.931,7,0,152605 > 38193 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1163,2026-06-11T20:59:26+00:00,1016036,2,9541,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.128,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
1164,2026-06-11T20:59:33+00:00,1016036,5,9541,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,9,7,9541 > 9557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1165,2026-06-11T21:00:49+00:00,1015679,3,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,,0,6,,,,,False,179311300
1166,2026-06-11T21:00:54+00:00,1016036,1,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.809,12,1,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1167,2026-06-11T21:01:04+00:00,60223,3,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,128.806,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,179311300
1168,2026-06-11T21:01:08+00:00,62224,3,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,136.774,3,5,30148,US,,,True,179311300
1169,2026-06-11T21:01:09+00:00,1016036,4,9541,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,24.139,7,1,9541 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1170,2026-06-11T21:01:24+00:00,1015679,1,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,0,6,,,"Islamabad, Islamabad, PK",server IP,False,179311279
1171,2026-06-11T21:01:49+00:00,7613,2,152605,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.806,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
1172,2026-06-11T21:02:09+00:00,1015679,5,136174,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,0,6,,,"Islamabad, Islamabad, PK",server IP,False,179311305
1173,2026-06-11T21:02:13+00:00,7613,5,152605,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,8,6,152605 > 38193 > 17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1174,2026-06-11T21:02:23+00:00,1015679,4,136174,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,0,6,,,"Karachi, Sindh, PK",server IP,False,179311308
1175,2026-06-11T21:02:44+00:00,1015679,2,136174,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,,0,6,,,,,False,179311289
1176,2026-06-11T21:02:58+00:00,62224,5,38193,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,179311305
1177,2026-06-11T21:03:02+00:00,60223,5,23674,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,6,8,17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1178,2026-06-11T21:03:06+00:00,1016036,3,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,138.588,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,179311300
1179,2026-06-11T21:03:41+00:00,7613,1,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.585,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1180,2026-06-11T21:04:00+00:00,60223,1,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,39.047,12,0,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1181,2026-06-11T21:04:07+00:00,62224,1,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.609,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1182,2026-06-11T21:04:12+00:00,60223,4,23674,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,22.785,9,0,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1183,2026-06-11T21:04:16+00:00,62224,4,38193,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,40.72,3,5,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1184,2026-06-11T21:04:31+00:00,62224,2,38193,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,202.364,3,5,19551,US,,,True,179311289
1185,2026-06-11T21:04:32+00:00,60223,2,23674,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,199.641,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
1186,2026-06-11T21:04:45+00:00,7613,3,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,126.605,11,0,152605 > 38193 > 6762 > 3257 > 30148,PK > IT > US,"Frankfurt am Main, Hesse, DE",handoff 46.33.85.114,True,179311300
1187,2026-06-11T21:14:34+00:00,1016036,5,9541,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,9,7,9541 > 9557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1188,2026-06-11T21:14:37+00:00,1016036,2,9541,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,210.869,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
1189,2026-06-11T21:15:46+00:00,1015679,3,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,,0,6,,,,,False,179311300
1190,2026-06-11T21:15:51+00:00,1016036,1,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.914,12,1,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1191,2026-06-11T21:15:59+00:00,1016036,4,9541,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,24.05,7,1,9541 > 9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1192,2026-06-11T21:16:07+00:00,62224,3,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,136.92,3,5,30148,US,,,True,179311300
1193,2026-06-11T21:16:10+00:00,60223,3,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,128.648,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,179311300
1194,2026-06-11T21:16:21+00:00,1015679,1,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,0,6,,,"Islamabad, Islamabad, PK",server IP,False,179311279
1195,2026-06-11T21:16:54+00:00,7613,2,152605,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.853,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
1196,2026-06-11T21:17:04+00:00,1015679,5,136174,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,1,2,,,"Islamabad, Islamabad, PK",server IP,False,179311305
1197,2026-06-11T21:17:16+00:00,7613,5,152605,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,8,6,152605 > 38193 > 17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1198,2026-06-11T21:17:35+00:00,1015679,4,136174,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,0,6,,,"Karachi, Sindh, PK",server IP,False,179311308
1199,2026-06-11T21:17:54+00:00,60223,5,23674,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,6,8,17557,PK,"Islamabad, Islamabad, PK",server IP,False,179311305
1200,2026-06-11T21:17:54+00:00,62224,5,38193,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,179311305
1201,2026-06-11T21:17:54+00:00,1015679,2,136174,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,,0,6,,,,,False,179311289
1202,2026-06-11T21:18:11+00:00,1016036,3,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,138.4,12,1,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,179311300
1203,2026-06-11T21:18:29+00:00,7613,1,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.524,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1204,2026-06-11T21:18:58+00:00,62224,1,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.94,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1205,2026-06-11T21:19:01+00:00,60223,1,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,39.13,12,0,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
1206,2026-06-11T21:19:07+00:00,60223,4,23674,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,22.697,9,0,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1207,2026-06-11T21:19:12+00:00,62224,4,38193,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,40.672,3,5,9260,PK,"Karachi, Sindh, PK",server IP,True,179311308
1208,2026-06-11T21:19:31+00:00,62224,2,38193,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,203.242,3,5,19551,US,,,True,179311289
