trace_id,hop,hop_ip,rtt_ms,hop_asn,hop_prefix,hop_country,hop_asn_name,is_private,is_timeout
254,3,192.168.72.113,3.811,,,,RFC1918,True,False
254,4,*,,,,,,False,True
254,5,202.142.174.30,24.817,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
254,6,202.142.160.212,24.645,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
254,7,202.142.160.132,24.983,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
254,8,125.209.103.90,26.007,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
279,1,192.168.1.1,0.658,,,,RFC1918,True,False
279,2,203.101.189.254,2.16,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
279,3,192.168.72.113,3.881,,,,RFC1918,True,False
279,4,*,,,,,,False,True
279,5,202.142.174.30,24.516,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
279,6,202.142.160.212,24.527,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
279,7,202.142.160.132,24.336,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
279,8,125.209.103.90,24.866,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
305,1,192.168.1.1,0.711,,,,RFC1918,True,False
305,2,203.101.189.254,2.083,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
305,3,192.168.72.113,3.638,,,,RFC1918,True,False
305,4,*,,,,,,False,True
305,5,202.142.174.30,24.334,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
305,6,202.142.160.212,24.583,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
305,7,202.142.160.132,24.397,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
305,8,125.209.103.90,24.232,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
330,1,192.168.1.1,0.635,,,,RFC1918,True,False
330,2,203.101.189.254,2.073,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
330,3,192.168.72.113,3.688,,,,RFC1918,True,False
330,4,*,,,,,,False,True
330,5,202.142.174.30,24.323,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
330,6,202.142.160.212,24.568,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
330,7,202.142.160.132,24.154,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
330,8,125.209.103.90,24.514,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
353,1,192.168.1.1,0.698,,,,RFC1918,True,False
353,2,203.101.189.254,1.987,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
353,3,192.168.72.113,3.603,,,,RFC1918,True,False
353,4,*,,,,,,False,True
353,5,202.142.174.30,24.151,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
353,6,202.142.160.212,24.481,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
353,7,202.142.160.132,24.045,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
353,8,125.209.103.90,24.166,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
378,1,192.168.1.1,0.569,,,,RFC1918,True,False
378,2,203.101.189.254,1.851,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
378,3,192.168.72.113,3.585,,,,RFC1918,True,False
378,4,*,,,,,,False,True
378,5,202.142.174.30,23.966,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
378,6,202.142.160.212,24.348,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
378,7,202.142.160.132,24.026,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
378,8,125.209.103.90,23.987,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
403,1,192.168.1.1,0.727,,,,RFC1918,True,False
403,2,203.101.189.254,2.168,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
403,3,192.168.72.113,3.562,,,,RFC1918,True,False
403,4,*,,,,,,False,True
403,5,202.142.174.30,23.954,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
403,6,202.142.160.212,24.311,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
403,7,202.142.160.132,24.009,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
403,8,125.209.103.90,24.087,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
428,1,192.168.1.1,0.697,,,,RFC1918,True,False
428,2,203.101.189.254,2.019,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
428,3,192.168.72.113,3.711,,,,RFC1918,True,False
428,4,*,,,,,,False,True
428,5,202.142.174.30,24.486,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
428,6,202.142.160.212,24.568,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
428,7,202.142.160.132,24.206,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
428,8,125.209.103.90,24.326,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
454,1,192.168.1.1,0.671,,,,RFC1918,True,False
454,2,203.101.189.254,2.107,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
454,3,192.168.72.113,3.826,,,,RFC1918,True,False
454,4,*,,,,,,False,True
454,5,202.142.174.30,24.086,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
454,6,202.142.160.212,24.308,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
454,7,202.142.160.132,24.183,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
454,8,125.209.103.90,26.236,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
478,1,192.168.1.1,0.604,,,,RFC1918,True,False
478,2,203.101.189.254,2.096,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
478,3,192.168.72.113,3.675,,,,RFC1918,True,False
478,4,*,,,,,,False,True
478,5,202.142.174.30,24.163,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
478,6,202.142.160.212,24.576,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
478,7,202.142.160.132,24.192,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
478,8,125.209.103.90,24.26,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
502,1,192.168.1.1,0.588,,,,RFC1918,True,False
502,2,203.101.189.254,2.149,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
502,3,192.168.72.113,3.7,,,,RFC1918,True,False
502,4,*,,,,,,False,True
502,5,202.142.174.30,24.327,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
502,6,202.142.160.212,24.449,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
502,7,202.142.160.132,25.637,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
502,8,125.209.103.90,29.595,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
527,1,192.168.1.1,0.756,,,,RFC1918,True,False
527,2,203.101.189.254,2.029,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
527,3,192.168.72.113,3.773,,,,RFC1918,True,False
527,4,*,,,,,,False,True
527,5,202.142.174.30,23.932,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
527,6,202.142.160.212,24.208,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
527,7,202.142.160.132,24.11,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
527,8,125.209.103.90,24.235,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
552,1,192.168.1.1,0.681,,,,RFC1918,True,False
552,2,203.101.189.254,1.909,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
552,3,192.168.72.113,3.697,,,,RFC1918,True,False
552,4,*,,,,,,False,True
552,5,202.142.174.30,24.249,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
552,6,202.142.160.212,24.188,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
552,7,202.142.160.132,24.249,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
552,8,125.209.103.90,24.603,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
576,1,192.168.1.1,0.697,,,,RFC1918,True,False
576,2,203.101.189.254,2.022,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
576,3,192.168.72.113,3.709,,,,RFC1918,True,False
576,4,*,,,,,,False,True
576,5,202.142.174.30,25.038,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
576,6,202.142.160.212,51.988,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
576,7,202.142.160.132,48.93,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
576,8,125.209.103.90,48.975,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
601,1,192.168.1.1,0.561,,,,RFC1918,True,False
601,2,203.101.189.254,1.966,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
601,3,192.168.72.113,3.667,,,,RFC1918,True,False
601,4,*,,,,,,False,True
601,5,202.142.174.30,25.771,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
601,6,202.142.160.212,49.851,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
601,7,202.142.160.132,48.752,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
601,8,125.209.103.90,50.168,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
627,1,192.168.1.1,0.657,,,,RFC1918,True,False
627,2,203.101.189.254,1.867,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
627,3,192.168.72.113,3.921,,,,RFC1918,True,False
627,4,*,,,,,,False,True
627,5,202.142.174.30,25.218,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
627,6,202.142.160.212,48.391,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
627,7,202.142.160.132,48.271,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
627,8,125.209.103.90,47.994,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
650,1,192.168.1.1,0.637,,,,RFC1918,True,False
650,2,203.101.189.254,1.987,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
650,3,192.168.72.113,3.806,,,,RFC1918,True,False
650,4,*,,,,,,False,True
650,5,202.142.174.30,24.886,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
650,6,202.142.160.212,50.562,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
650,7,202.142.160.132,48.952,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
650,8,125.209.103.90,49.352,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
674,1,192.168.1.1,0.636,,,,RFC1918,True,False
674,2,203.101.189.254,2.023,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
674,3,192.168.72.113,3.703,,,,RFC1918,True,False
674,4,*,,,,,,False,True
674,5,202.142.174.30,24.223,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
674,6,202.142.160.212,48.974,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
674,7,202.142.160.132,49.757,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
674,8,125.209.103.90,49.066,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
698,1,192.168.1.1,0.677,,,,RFC1918,True,False
698,2,203.101.189.254,2.118,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
698,3,192.168.72.113,3.574,,,,RFC1918,True,False
698,4,*,,,,,,False,True
698,5,202.142.174.30,25.069,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
698,6,202.142.160.212,48.427,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
698,7,202.142.160.132,48.257,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
698,8,125.209.103.90,48.937,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
723,1,192.168.1.1,0.68,,,,RFC1918,True,False
723,2,203.101.189.254,2.078,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
723,3,192.168.72.113,3.668,,,,RFC1918,True,False
723,4,*,,,,,,False,True
723,5,202.142.174.30,24.264,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
723,6,202.142.160.212,48.012,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
723,7,*,,,,,,False,True
723,8,125.209.103.90,48.331,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
748,1,192.168.1.1,0.656,,,,RFC1918,True,False
748,2,203.101.189.254,2.138,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
748,3,192.168.72.113,3.887,,,,RFC1918,True,False
748,4,*,,,,,,False,True
748,5,202.142.174.30,25.151,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
748,6,202.142.160.212,71.204,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
748,7,202.142.160.132,48.104,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
748,8,125.209.103.90,48.142,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
773,1,192.168.1.1,0.648,,,,RFC1918,True,False
773,2,203.101.189.254,2.073,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
773,3,192.168.72.113,3.584,,,,RFC1918,True,False
773,4,*,,,,,,False,True
773,5,202.142.174.30,24.108,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
773,6,202.142.160.212,48.484,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
773,7,202.142.160.132,49.381,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
773,8,125.209.103.90,48.369,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
797,1,192.168.1.1,0.62,,,,RFC1918,True,False
797,2,203.101.189.254,1.517,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
797,3,192.168.72.113,3.136,,,,RFC1918,True,False
797,4,*,,,,,,False,True
797,5,202.142.174.30,24.216,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
797,6,202.142.160.212,48.524,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
797,7,202.142.160.132,48.523,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
797,8,125.209.103.90,49.101,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
821,1,192.168.1.1,0.649,,,,RFC1918,True,False
821,2,203.101.189.254,2.083,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
821,3,192.168.72.113,3.783,,,,RFC1918,True,False
821,4,*,,,,,,False,True
821,5,202.142.174.30,24.294,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
821,6,202.142.160.212,48.953,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
821,7,202.142.160.132,48.368,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
821,8,125.209.103.90,48.536,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
845,1,192.168.1.1,0.656,,,,RFC1918,True,False
845,2,203.101.189.254,1.993,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
845,3,192.168.72.113,3.442,,,,RFC1918,True,False
845,4,*,,,,,,False,True
845,5,202.142.174.30,24.968,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
845,6,202.142.160.212,50.308,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
845,7,202.142.160.132,49.939,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
845,8,125.209.103.90,49.534,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
870,1,192.168.1.1,0.727,,,,RFC1918,True,False
870,2,203.101.189.254,1.977,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
870,3,192.168.72.113,3.919,,,,RFC1918,True,False
870,4,*,,,,,,False,True
870,5,202.142.174.30,24.38,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
870,6,202.142.160.212,49.522,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
870,7,202.142.160.132,48.381,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
870,8,125.209.103.90,48.362,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
894,1,192.168.1.1,0.623,,,,RFC1918,True,False
894,2,203.101.189.254,2.116,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
894,3,192.168.72.113,3.624,,,,RFC1918,True,False
894,4,*,,,,,,False,True
894,5,202.142.174.30,24.291,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
894,6,202.142.160.212,50.492,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
894,7,202.142.160.132,49.284,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
894,8,125.209.103.90,48.742,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
919,1,192.168.1.1,0.64,,,,RFC1918,True,False
919,2,203.101.189.254,2.09,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
919,3,192.168.72.113,3.892,,,,RFC1918,True,False
919,4,*,,,,,,False,True
919,5,202.142.174.30,24.325,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
919,6,202.142.160.212,49.943,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
919,7,202.142.160.132,48.431,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
919,8,125.209.103.90,48.642,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
944,1,192.168.1.1,0.693,,,,RFC1918,True,False
944,2,203.101.189.254,2.032,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
944,3,192.168.72.113,3.564,,,,RFC1918,True,False
944,4,*,,,,,,False,True
944,5,202.142.174.30,24.564,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
944,6,202.142.160.212,50.4,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
944,7,*,,,,,,False,True
944,8,125.209.103.90,50.065,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
969,1,192.168.1.1,0.677,,,,RFC1918,True,False
969,2,203.101.189.254,1.863,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
969,3,192.168.72.113,3.92,,,,RFC1918,True,False
969,4,*,,,,,,False,True
969,5,202.142.174.30,26.346,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
969,6,202.142.160.212,38.554,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
969,7,202.142.160.132,38.51,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
969,8,125.209.103.90,33.306,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
994,1,192.168.1.1,0.594,,,,RFC1918,True,False
994,2,203.101.189.254,1.869,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
994,3,192.168.72.113,3.675,,,,RFC1918,True,False
994,4,*,,,,,,False,True
994,5,202.142.174.30,28.45,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
994,6,202.142.160.212,32.246,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
994,7,202.142.160.132,30.696,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
994,8,125.209.103.90,31.453,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
1018,1,192.168.1.1,0.664,,,,RFC1918,True,False
1018,2,203.101.189.254,2.083,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1018,3,192.168.72.113,3.669,,,,RFC1918,True,False
1018,4,*,,,,,,False,True
1018,5,202.142.174.30,27.353,9260.0,202.142.174.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
1018,6,202.142.160.212,28.003,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
1018,7,202.142.160.132,27.866,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
1018,8,125.209.103.90,24.368,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
1043,1,192.168.1.1,0.688,,,,RFC1918,True,False
1043,2,203.101.189.254,1.428,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1043,3,192.168.72.113,3.663,,,,RFC1918,True,False
1043,4,*,,,,,,False,True
